order_details_id,pizza_id,category_id,order_id,quantity,order_date,order_time
27844,piz_28,2,12263,1,24/07/2015,13:21:19
27845,piz_79,2,12263,1,24/07/2015,13:21:19
27846,piz_06,1,12263,1,24/07/2015,13:21:19
27847,piz_22,1,12264,1,24/07/2015,13:23:41
27848,piz_28,2,12264,1,24/07/2015,13:23:41
27849,piz_58,2,12264,1,24/07/2015,13:23:41
27850,piz_20,4,12264,1,24/07/2015,13:23:41
27851,piz_06,1,12264,1,24/07/2015,13:23:41
27852,piz_45,3,12265,1,24/07/2015,14:09:26
27853,piz_17,3,12265,1,24/07/2015,14:09:26
27854,piz_32,3,12266,1,24/07/2015,14:25:08
27855,piz_54,1,12266,1,24/07/2015,14:25:08
27856,piz_58,2,12266,1,24/07/2015,14:25:08
27857,piz_30,4,12266,1,24/07/2015,14:25:08
27858,piz_61,2,12266,1,24/07/2015,14:25:08
27859,piz_07,3,12266,1,24/07/2015,14:25:08
27860,piz_34,4,12266,1,24/07/2015,14:25:08
27861,piz_31,2,12266,1,24/07/2015,14:25:08
27862,piz_43,2,12266,1,24/07/2015,14:25:08
27863,piz_44,3,12266,1,24/07/2015,14:25:08
27864,piz_17,3,12266,2,24/07/2015,14:25:08
27865,piz_56,4,12266,1,24/07/2015,14:25:08
27866,piz_19,4,12266,2,24/07/2015,14:25:08
27867,piz_23,1,12267,1,24/07/2015,14:35:12
27868,piz_12,2,12268,1,24/07/2015,14:41:02
27869,piz_65,4,12268,1,24/07/2015,14:41:02
27870,piz_27,1,12269,1,24/07/2015,14:55:19
27871,piz_05,4,12269,1,24/07/2015,14:55:19
27872,piz_13,4,12270,1,24/07/2015,15:32:08
27873,piz_86,3,12271,1,24/07/2015,15:37:50
27874,piz_24,1,12271,1,24/07/2015,15:37:50
27875,piz_43,2,12271,1,24/07/2015,15:37:50
27876,piz_50,4,12272,1,24/07/2015,16:10:53
27877,piz_07,3,12272,1,24/07/2015,16:10:53
27878,piz_43,2,12272,1,24/07/2015,16:10:53
27879,piz_57,1,12272,1,24/07/2015,16:10:53
27880,piz_79,2,12273,1,24/07/2015,16:29:45
27881,piz_24,1,12274,1,24/07/2015,16:50:57
27882,piz_70,1,12274,1,24/07/2015,16:50:57
27883,piz_07,3,12275,1,24/07/2015,17:11:19
27884,piz_82,2,12275,1,24/07/2015,17:11:19
27885,piz_22,1,12276,1,24/07/2015,17:25:16
27886,piz_40,2,12276,1,24/07/2015,17:25:16
27887,piz_37,4,12276,1,24/07/2015,17:25:16
27888,piz_73,4,12277,1,24/07/2015,17:35:04
27889,piz_28,2,12278,1,24/07/2015,17:35:16
27890,piz_25,2,12278,1,24/07/2015,17:35:16
27891,piz_48,2,12278,1,24/07/2015,17:35:16
27892,piz_45,3,12278,1,24/07/2015,17:35:16
27893,piz_64,3,12279,1,24/07/2015,17:36:21
27894,piz_23,1,12280,1,24/07/2015,17:47:25
27895,piz_51,2,12280,1,24/07/2015,17:47:25
27896,piz_39,3,12280,1,24/07/2015,17:47:25
27897,piz_29,3,12280,1,24/07/2015,17:47:25
27898,piz_90,3,12281,1,24/07/2015,17:50:01
27899,piz_12,2,12281,1,24/07/2015,17:50:01
27900,piz_15,3,12281,1,24/07/2015,17:50:01
27901,piz_44,3,12281,1,24/07/2015,17:50:01
27902,piz_06,1,12282,1,24/07/2015,17:59:57
27903,piz_73,4,12283,1,24/07/2015,18:00:13
27904,piz_22,1,12284,1,24/07/2015,18:00:26
27905,piz_61,2,12284,1,24/07/2015,18:00:26
27906,piz_46,4,12284,1,24/07/2015,18:00:26
27907,piz_19,4,12284,1,24/07/2015,18:00:26
27908,piz_25,2,12285,1,24/07/2015,18:07:21
27909,piz_08,3,12285,1,24/07/2015,18:07:21
27910,piz_02,2,12286,1,24/07/2015,18:08:41
27911,piz_17,3,12286,1,24/07/2015,18:08:41
27912,piz_12,2,12287,1,24/07/2015,18:10:15
27913,piz_09,1,12288,1,24/07/2015,18:16:24
27914,piz_31,2,12289,1,24/07/2015,18:18:15
27915,piz_06,1,12289,1,24/07/2015,18:18:15
27916,piz_22,1,12290,1,24/07/2015,18:25:29
27917,piz_35,4,12290,1,24/07/2015,18:25:29
27918,piz_43,2,12290,1,24/07/2015,18:25:29
27919,piz_60,2,12290,1,24/07/2015,18:25:29
27920,piz_24,1,12291,1,24/07/2015,18:27:09
27921,piz_87,2,12291,1,24/07/2015,18:27:09
27922,piz_25,2,12292,1,24/07/2015,18:28:51
27923,piz_07,3,12293,1,24/07/2015,18:31:17
27924,piz_47,1,12294,1,24/07/2015,18:35:20
27925,piz_27,1,12294,1,24/07/2015,18:35:20
27926,piz_20,4,12294,1,24/07/2015,18:35:20
27927,piz_02,2,12295,1,24/07/2015,18:38:47
27928,piz_30,4,12295,1,24/07/2015,18:38:47
27929,piz_82,2,12295,1,24/07/2015,18:38:47
27930,piz_25,2,12295,1,24/07/2015,18:38:47
27931,piz_28,2,12296,2,24/07/2015,18:40:19
27932,piz_03,4,12297,1,24/07/2015,18:43:31
27933,piz_84,3,12298,1,24/07/2015,18:45:14
27934,piz_73,4,12298,1,24/07/2015,18:45:14
27935,piz_56,4,12299,1,24/07/2015,18:51:54
27936,piz_05,4,12300,1,24/07/2015,18:52:33
27937,piz_11,3,12300,1,24/07/2015,18:52:33
27938,piz_22,1,12301,1,24/07/2015,19:03:46
27939,piz_21,1,12301,1,24/07/2015,19:03:46
27940,piz_02,2,12302,1,24/07/2015,19:23:29
27941,piz_30,4,12302,1,24/07/2015,19:23:29
27942,piz_52,2,12302,1,24/07/2015,19:23:29
27943,piz_05,4,12302,1,24/07/2015,19:23:29
27944,piz_23,1,12303,1,24/07/2015,19:45:32
27945,piz_54,1,12303,1,24/07/2015,19:45:32
27946,piz_27,1,12303,1,24/07/2015,19:45:32
27947,piz_46,4,12303,1,24/07/2015,19:45:32
27948,piz_45,3,12304,1,24/07/2015,19:48:08
27949,piz_70,1,12304,1,24/07/2015,19:48:08
27950,piz_03,4,12305,1,24/07/2015,19:55:29
27951,piz_61,2,12305,1,24/07/2015,19:55:29
27952,piz_80,4,12306,1,24/07/2015,19:56:53
27953,piz_69,3,12306,1,24/07/2015,19:56:53
27954,piz_06,1,12306,1,24/07/2015,19:56:53
27955,piz_73,4,12307,1,24/07/2015,20:16:48
27956,piz_35,4,12308,1,24/07/2015,20:32:10
27957,piz_30,4,12309,1,24/07/2015,20:41:37
27958,piz_21,1,12309,1,24/07/2015,20:41:37
27959,piz_81,4,12309,1,24/07/2015,20:41:37
27960,piz_42,1,12310,1,24/07/2015,20:49:09
27961,piz_70,1,12310,1,24/07/2015,20:49:09
27962,piz_42,1,12311,1,24/07/2015,21:02:04
27963,piz_30,4,12312,1,24/07/2015,21:03:15
27964,piz_52,2,12312,1,24/07/2015,21:03:15
27965,piz_43,2,12312,1,24/07/2015,21:03:15
27966,piz_24,1,12313,1,24/07/2015,21:21:13
27967,piz_25,2,12313,1,24/07/2015,21:21:13
27968,piz_45,3,12313,1,24/07/2015,21:21:13
27969,piz_23,1,12314,1,24/07/2015,21:31:45
27970,piz_33,4,12315,1,24/07/2015,21:54:56
27971,piz_89,3,12315,1,24/07/2015,21:54:56
27972,piz_73,4,12315,1,24/07/2015,21:54:56
27973,piz_68,3,12316,1,24/07/2015,22:10:47
27974,piz_23,1,12317,1,24/07/2015,22:28:09
27975,piz_80,4,12317,1,24/07/2015,22:28:09
27976,piz_20,4,12317,1,24/07/2015,22:28:09
27977,piz_81,4,12317,1,24/07/2015,22:28:09
27978,piz_09,1,12318,1,24/07/2015,22:56:18
27979,piz_74,2,12319,1,24/07/2015,22:58:22
27980,piz_41,1,12320,1,25/07/2015,11:49:45
27981,piz_61,2,12321,1,25/07/2015,11:54:59
27982,piz_52,2,12321,1,25/07/2015,11:54:59
27983,piz_62,2,12321,1,25/07/2015,11:54:59
27984,piz_62,2,12322,1,25/07/2015,11:59:54
27985,piz_90,3,12323,1,25/07/2015,12:03:35
27986,piz_30,4,12323,1,25/07/2015,12:03:35
27987,piz_13,4,12323,1,25/07/2015,12:03:35
27988,piz_61,2,12323,1,25/07/2015,12:03:35
27989,piz_72,4,12323,1,25/07/2015,12:03:35
27990,piz_35,4,12323,1,25/07/2015,12:03:35
27991,piz_05,4,12323,1,25/07/2015,12:03:35
27992,piz_38,2,12323,1,25/07/2015,12:03:35
27993,piz_29,3,12323,1,25/07/2015,12:03:35
27994,piz_60,2,12323,1,25/07/2015,12:03:35
27995,piz_44,3,12324,1,25/07/2015,12:06:27
27996,piz_74,2,12324,1,25/07/2015,12:06:27
27997,piz_06,1,12325,1,25/07/2015,12:12:17
27998,piz_09,1,12326,1,25/07/2015,12:14:31
27999,piz_02,2,12326,1,25/07/2015,12:14:31
28000,piz_82,2,12327,1,25/07/2015,12:39:39
28001,piz_64,3,12327,1,25/07/2015,12:39:39
28002,piz_89,3,12327,1,25/07/2015,12:39:39
28003,piz_23,1,12328,1,25/07/2015,13:22:37
28004,piz_64,3,12329,1,25/07/2015,13:30:55
28005,piz_55,3,12330,1,25/07/2015,14:31:02
28006,piz_79,2,12331,1,25/07/2015,14:39:01
28007,piz_64,3,12331,1,25/07/2015,14:39:01
28008,piz_03,4,12332,1,25/07/2015,14:57:30
28009,piz_70,1,12332,1,25/07/2015,14:57:30
28010,piz_60,2,12332,1,25/07/2015,14:57:30
28011,piz_73,4,12332,1,25/07/2015,14:57:30
28012,piz_82,2,12333,1,25/07/2015,15:02:16
28013,piz_45,3,12333,1,25/07/2015,15:02:16
28014,piz_28,2,12334,1,25/07/2015,15:26:51
28015,piz_15,3,12334,1,25/07/2015,15:26:51
28016,piz_66,1,12335,1,25/07/2015,15:59:55
28017,piz_14,2,12336,1,25/07/2015,16:25:38
28018,piz_81,4,12336,1,25/07/2015,16:25:38
28019,piz_24,1,12337,1,25/07/2015,16:32:28
28020,piz_80,4,12337,1,25/07/2015,16:32:28
28021,piz_56,4,12337,1,25/07/2015,16:32:28
28022,piz_06,1,12337,1,25/07/2015,16:32:28
28023,piz_02,2,12338,1,25/07/2015,16:33:43
28024,piz_52,2,12338,1,25/07/2015,16:33:43
28025,piz_06,1,12338,1,25/07/2015,16:33:43
28026,piz_14,2,12339,1,25/07/2015,16:34:08
28027,piz_84,3,12340,1,25/07/2015,17:01:33
28028,piz_24,1,12340,1,25/07/2015,17:01:33
28029,piz_43,2,12340,1,25/07/2015,17:01:33
28030,piz_46,4,12340,1,25/07/2015,17:01:33
28031,piz_42,1,12341,1,25/07/2015,17:09:34
28032,piz_02,2,12341,1,25/07/2015,17:09:34
28033,piz_57,1,12341,1,25/07/2015,17:09:34
28034,piz_46,4,12342,1,25/07/2015,17:21:24
28035,piz_14,2,12343,1,25/07/2015,17:30:15
28036,piz_17,3,12343,1,25/07/2015,17:30:15
28037,piz_09,1,12344,1,25/07/2015,17:38:30
28038,piz_77,3,12344,1,25/07/2015,17:38:30
28039,piz_22,1,12345,1,25/07/2015,17:42:14
28040,piz_20,4,12346,1,25/07/2015,17:52:22
28041,piz_08,3,12346,1,25/07/2015,17:52:22
28042,piz_42,1,12347,1,25/07/2015,18:01:03
28043,piz_23,1,12347,1,25/07/2015,18:01:03
28044,piz_03,4,12347,1,25/07/2015,18:01:03
28045,piz_52,2,12347,1,25/07/2015,18:01:03
28046,piz_03,4,12348,1,25/07/2015,18:01:22
28047,piz_69,3,12348,1,25/07/2015,18:01:22
28048,piz_16,4,12349,1,25/07/2015,18:29:56
28049,piz_67,2,12349,1,25/07/2015,18:29:56
28050,piz_42,1,12350,1,25/07/2015,18:32:48
28051,piz_33,4,12350,1,25/07/2015,18:32:48
28052,piz_07,3,12350,1,25/07/2015,18:32:48
28053,piz_05,4,12350,1,25/07/2015,18:32:48
28054,piz_28,2,12351,1,25/07/2015,18:45:15
28055,piz_78,4,12351,1,25/07/2015,18:45:15
28056,piz_20,4,12351,1,25/07/2015,18:45:15
28057,piz_53,3,12352,1,25/07/2015,18:50:35
28058,piz_47,1,12353,1,25/07/2015,18:53:06
28059,piz_38,2,12353,1,25/07/2015,18:53:06
28060,piz_55,3,12353,1,25/07/2015,18:53:06
28061,piz_11,3,12353,1,25/07/2015,18:53:06
28062,piz_14,2,12354,1,25/07/2015,19:01:18
28063,piz_48,2,12354,1,25/07/2015,19:01:18
28064,piz_12,2,12355,1,25/07/2015,19:01:31
28065,piz_01,2,12355,1,25/07/2015,19:01:31
28066,piz_66,1,12355,1,25/07/2015,19:01:31
28067,piz_10,2,12355,1,25/07/2015,19:01:31
28068,piz_37,4,12356,1,25/07/2015,19:08:40
28069,piz_54,1,12357,1,25/07/2015,19:11:19
28070,piz_17,3,12357,1,25/07/2015,19:11:19
28071,piz_63,3,12357,1,25/07/2015,19:11:19
28072,piz_09,1,12358,1,25/07/2015,19:14:10
28073,piz_76,4,12358,1,25/07/2015,19:14:10
28074,piz_28,2,12359,1,25/07/2015,19:17:48
28075,piz_80,4,12359,1,25/07/2015,19:17:48
28076,piz_08,3,12359,1,25/07/2015,19:17:48
28077,piz_35,4,12360,1,25/07/2015,19:18:19
28078,piz_88,3,12360,1,25/07/2015,19:18:19
28079,piz_87,2,12360,1,25/07/2015,19:18:19
28080,piz_05,4,12361,1,25/07/2015,19:47:58
28081,piz_25,2,12361,1,25/07/2015,19:47:58
28082,piz_17,3,12361,1,25/07/2015,19:47:58
28083,piz_30,4,12362,1,25/07/2015,19:49:39
28084,piz_16,4,12362,1,25/07/2015,19:49:39
28085,piz_77,3,12362,1,25/07/2015,19:49:39
28086,piz_06,1,12362,1,25/07/2015,19:49:39
28087,piz_52,2,12363,1,25/07/2015,20:07:14
28088,piz_45,3,12364,1,25/07/2015,20:10:52
28089,piz_57,1,12364,1,25/07/2015,20:10:52
28090,piz_60,2,12364,1,25/07/2015,20:10:52
28091,piz_59,1,12365,1,25/07/2015,20:15:01
28092,piz_58,2,12366,1,25/07/2015,20:20:40
28093,piz_02,2,12367,1,25/07/2015,20:30:13
28094,piz_59,1,12368,1,25/07/2015,20:34:04
28095,piz_13,4,12368,1,25/07/2015,20:34:04
28096,piz_25,2,12368,1,25/07/2015,20:34:04
28097,piz_06,1,12368,1,25/07/2015,20:34:04
28098,piz_03,4,12369,2,25/07/2015,20:35:52
28099,piz_38,2,12369,1,25/07/2015,20:35:52
28100,piz_70,1,12369,1,25/07/2015,20:35:52
28101,piz_24,1,12370,1,25/07/2015,21:07:12
28102,piz_54,1,12371,1,25/07/2015,21:13:44
28103,piz_68,3,12371,1,25/07/2015,21:13:44
28104,piz_54,1,12372,1,25/07/2015,21:35:42
28105,piz_28,2,12373,1,25/07/2015,21:40:05
28106,piz_52,2,12373,1,25/07/2015,21:40:05
28107,piz_21,1,12373,1,25/07/2015,21:40:05
28108,piz_46,4,12373,1,25/07/2015,21:40:05
28109,piz_77,3,12374,1,25/07/2015,22:10:26
28110,piz_30,4,12375,1,25/07/2015,22:53:36
28111,piz_05,4,12375,1,25/07/2015,22:53:36
28112,piz_43,2,12376,1,25/07/2015,22:59:35
28113,piz_60,2,12376,1,25/07/2015,22:59:35
28114,piz_01,2,12377,1,26/07/2015,11:30:45
28115,piz_35,4,12377,1,26/07/2015,11:30:45
28116,piz_44,3,12377,1,26/07/2015,11:30:45
28117,piz_88,3,12377,1,26/07/2015,11:30:45
28118,piz_67,2,12378,1,26/07/2015,11:48:03
28119,piz_60,2,12378,1,26/07/2015,11:48:03
28120,piz_30,4,12379,1,26/07/2015,12:14:51
28121,piz_08,3,12379,1,26/07/2015,12:14:51
28122,piz_66,1,12379,1,26/07/2015,12:14:51
28123,piz_57,1,12379,1,26/07/2015,12:14:51
28124,piz_43,2,12380,1,26/07/2015,12:32:28
28125,piz_26,1,12381,1,26/07/2015,12:48:02
28126,piz_03,4,12381,1,26/07/2015,12:48:02
28127,piz_78,4,12382,1,26/07/2015,13:04:25
28128,piz_61,2,12383,1,26/07/2015,13:13:15
28129,piz_28,2,12384,1,26/07/2015,13:28:46
28130,piz_75,1,12384,1,26/07/2015,13:28:46
28131,piz_03,4,12384,1,26/07/2015,13:28:46
28132,piz_45,3,12384,2,26/07/2015,13:28:46
28133,piz_06,1,12384,2,26/07/2015,13:28:46
28134,piz_33,4,12385,1,26/07/2015,13:37:07
28135,piz_07,3,12386,1,26/07/2015,13:39:17
28136,piz_01,2,12387,2,26/07/2015,13:40:47
28137,piz_07,3,12387,1,26/07/2015,13:40:47
28138,piz_05,4,12387,1,26/07/2015,13:40:47
28139,piz_21,1,12387,2,26/07/2015,13:40:47
28140,piz_11,3,12387,1,26/07/2015,13:40:47
28141,piz_06,1,12387,1,26/07/2015,13:40:47
28142,piz_64,3,12388,1,26/07/2015,13:59:04
28143,piz_58,2,12389,1,26/07/2015,14:20:06
28144,piz_01,2,12390,1,26/07/2015,14:20:37
28145,piz_28,2,12391,1,26/07/2015,14:33:30
28146,piz_20,4,12392,1,26/07/2015,14:41:24
28147,piz_23,1,12393,1,26/07/2015,14:58:51
28148,piz_54,1,12394,1,26/07/2015,15:00:44
28149,piz_61,2,12394,1,26/07/2015,15:00:44
28150,piz_21,1,12394,1,26/07/2015,15:00:44
28151,piz_28,2,12395,1,26/07/2015,15:04:02
28152,piz_84,3,12395,1,26/07/2015,15:04:02
28153,piz_54,1,12396,1,26/07/2015,15:32:25
28154,piz_23,1,12397,1,26/07/2015,15:39:56
28155,piz_13,4,12397,1,26/07/2015,15:39:56
28156,piz_04,3,12398,1,26/07/2015,15:39:59
28157,piz_55,3,12399,1,26/07/2015,16:15:49
28158,piz_44,3,12399,1,26/07/2015,16:15:49
28159,piz_22,1,12400,1,26/07/2015,16:17:01
28160,piz_28,2,12400,1,26/07/2015,16:17:01
28161,piz_39,3,12401,1,26/07/2015,16:19:41
28162,piz_22,1,12402,1,26/07/2015,16:28:07
28163,piz_03,4,12402,1,26/07/2015,16:28:07
28164,piz_14,2,12402,1,26/07/2015,16:28:07
28165,piz_82,2,12402,1,26/07/2015,16:28:07
28166,piz_22,1,12403,1,26/07/2015,16:30:55
28167,piz_28,2,12403,1,26/07/2015,16:30:55
28168,piz_28,2,12404,1,26/07/2015,16:31:52
28169,piz_17,3,12405,1,26/07/2015,16:31:53
28170,piz_03,4,12406,1,26/07/2015,16:36:33
28171,piz_02,2,12407,1,26/07/2015,16:51:28
28172,piz_25,2,12407,1,26/07/2015,16:51:28
28173,piz_61,2,12408,1,26/07/2015,17:00:09
28174,piz_06,1,12409,1,26/07/2015,17:13:00
28175,piz_06,1,12410,1,26/07/2015,17:24:00
28176,piz_28,2,12411,1,26/07/2015,17:27:08
28177,piz_54,1,12411,1,26/07/2015,17:27:08
28178,piz_17,3,12411,1,26/07/2015,17:27:08
28179,piz_30,4,12412,1,26/07/2015,17:30:26
28180,piz_77,3,12412,1,26/07/2015,17:30:26
28181,piz_67,2,12413,1,26/07/2015,17:41:47
28182,piz_48,2,12413,1,26/07/2015,17:41:47
28183,piz_83,4,12414,1,26/07/2015,18:03:09
28184,piz_03,4,12415,1,26/07/2015,18:09:50
28185,piz_18,4,12415,1,26/07/2015,18:09:50
28186,piz_11,3,12415,1,26/07/2015,18:09:50
28187,piz_31,2,12416,1,26/07/2015,18:18:33
28188,piz_56,4,12417,1,26/07/2015,18:39:33
28189,piz_03,4,12418,1,26/07/2015,18:56:31
28190,piz_03,4,12419,1,26/07/2015,19:09:24
28191,piz_43,2,12420,1,26/07/2015,19:16:50
28192,piz_53,3,12420,1,26/07/2015,19:16:50
28193,piz_02,2,12421,1,26/07/2015,19:27:14
28194,piz_03,4,12421,1,26/07/2015,19:27:14
28195,piz_61,2,12421,1,26/07/2015,19:27:14
28196,piz_64,3,12421,1,26/07/2015,19:27:14
28197,piz_24,1,12422,1,26/07/2015,19:54:40
28198,piz_64,3,12422,1,26/07/2015,19:54:40
28199,piz_17,3,12422,1,26/07/2015,19:54:40
28200,piz_50,4,12423,1,26/07/2015,20:10:31
28201,piz_75,1,12424,1,26/07/2015,20:14:33
28202,piz_24,1,12425,1,26/07/2015,20:19:24
28203,piz_43,2,12425,1,26/07/2015,20:19:24
28204,piz_11,3,12425,1,26/07/2015,20:19:24
28205,piz_64,3,12426,1,26/07/2015,20:37:53
28206,piz_54,1,12427,1,26/07/2015,20:40:53
28207,piz_58,2,12427,1,26/07/2015,20:40:53
28208,piz_61,2,12428,1,26/07/2015,20:41:39
28209,piz_34,4,12428,1,26/07/2015,20:41:39
28210,piz_53,3,12428,1,26/07/2015,20:41:39
28211,piz_04,3,12429,1,26/07/2015,21:13:33
28212,piz_15,3,12429,1,26/07/2015,21:13:33
28213,piz_28,2,12430,1,26/07/2015,21:32:19
28214,piz_36,3,12430,1,26/07/2015,21:32:19
28215,piz_04,3,12431,1,26/07/2015,21:40:57
28216,piz_78,4,12432,1,26/07/2015,22:06:38
28217,piz_20,4,12432,1,26/07/2015,22:06:38
28218,piz_38,2,12432,1,26/07/2015,22:06:38
28219,piz_64,3,12432,1,26/07/2015,22:06:38
28220,piz_63,3,12433,1,26/07/2015,23:05:52
28221,piz_73,4,12433,1,26/07/2015,23:05:52
28222,piz_60,2,12434,1,27/07/2015,11:34:12
28223,piz_40,2,12435,1,27/07/2015,11:39:19
28224,piz_31,2,12436,1,27/07/2015,11:55:03
28225,piz_06,1,12436,1,27/07/2015,11:55:03
28226,piz_37,4,12437,1,27/07/2015,12:04:59
28227,piz_71,3,12437,1,27/07/2015,12:04:59
28228,piz_20,4,12438,1,27/07/2015,12:08:28
28229,piz_61,2,12439,1,27/07/2015,12:10:01
28230,piz_67,2,12439,1,27/07/2015,12:10:01
28231,piz_09,1,12440,1,27/07/2015,12:12:00
28232,piz_54,1,12441,1,27/07/2015,12:12:52
28233,piz_33,4,12441,1,27/07/2015,12:12:52
28234,piz_20,4,12441,1,27/07/2015,12:12:52
28235,piz_43,2,12441,1,27/07/2015,12:12:52
28236,piz_61,2,12442,1,27/07/2015,12:57:58
28237,piz_13,4,12443,1,27/07/2015,13:02:20
28238,piz_86,3,12444,1,27/07/2015,13:04:05
28239,piz_85,1,12444,1,27/07/2015,13:04:05
28240,piz_12,2,12444,1,27/07/2015,13:04:05
28241,piz_61,2,12444,2,27/07/2015,13:04:05
28242,piz_04,3,12444,1,27/07/2015,13:04:05
28243,piz_67,2,12444,1,27/07/2015,13:04:05
28244,piz_25,2,12444,1,27/07/2015,13:04:05
28245,piz_64,3,12444,1,27/07/2015,13:04:05
28246,piz_17,3,12444,1,27/07/2015,13:04:05
28247,piz_73,4,12444,1,27/07/2015,13:04:05
28248,piz_21,1,12445,1,27/07/2015,13:04:28
28249,piz_23,1,12446,1,27/07/2015,13:04:40
28250,piz_58,2,12446,1,27/07/2015,13:04:40
28251,piz_21,1,12446,1,27/07/2015,13:04:40
28252,piz_02,2,12447,1,27/07/2015,13:18:28
28253,piz_17,3,12447,1,27/07/2015,13:18:28
28254,piz_84,3,12448,1,27/07/2015,13:25:26
28255,piz_23,1,12449,1,27/07/2015,13:27:51
28256,piz_05,4,12449,1,27/07/2015,13:27:51
28257,piz_81,4,12449,1,27/07/2015,13:27:51
28258,piz_21,1,12450,1,27/07/2015,13:32:49
28259,piz_25,2,12451,1,27/07/2015,13:36:58
28260,piz_69,3,12451,1,27/07/2015,13:36:58
28261,piz_22,1,12452,2,27/07/2015,13:48:04
28262,piz_42,1,12452,1,27/07/2015,13:48:04
28263,piz_28,2,12452,1,27/07/2015,13:48:04
28264,piz_23,1,12452,1,27/07/2015,13:48:04
28265,piz_02,2,12452,1,27/07/2015,13:48:04
28266,piz_12,2,12452,1,27/07/2015,13:48:04
28267,piz_30,4,12452,1,27/07/2015,13:48:04
28268,piz_52,2,12452,1,27/07/2015,13:48:04
28269,piz_67,2,12452,1,27/07/2015,13:48:04
28270,piz_18,4,12452,1,27/07/2015,13:48:04
28271,piz_06,1,12452,1,27/07/2015,13:48:04
28272,piz_46,4,12452,1,27/07/2015,13:48:04
28273,piz_73,4,12452,1,27/07/2015,13:48:04
28274,piz_01,2,12453,1,27/07/2015,14:31:51
28275,piz_74,2,12454,1,27/07/2015,14:54:30
28276,piz_52,2,12455,1,27/07/2015,14:57:20
28277,piz_47,1,12456,1,27/07/2015,15:36:01
28278,piz_02,2,12456,1,27/07/2015,15:36:01
28279,piz_61,2,12456,1,27/07/2015,15:36:01
28280,piz_07,3,12456,1,27/07/2015,15:36:01
28281,piz_62,2,12457,1,27/07/2015,15:55:32
28282,piz_88,3,12457,1,27/07/2015,15:55:32
28283,piz_41,1,12457,1,27/07/2015,15:55:32
28284,piz_38,2,12458,1,27/07/2015,15:58:48
28285,piz_28,2,12459,1,27/07/2015,16:03:10
28286,piz_15,3,12460,1,27/07/2015,16:10:49
28287,piz_20,4,12460,1,27/07/2015,16:10:49
28288,piz_55,3,12460,1,27/07/2015,16:10:49
28289,piz_41,1,12461,1,27/07/2015,16:12:12
28290,piz_17,3,12461,1,27/07/2015,16:12:12
28291,piz_11,3,12461,1,27/07/2015,16:12:12
28292,piz_22,1,12462,1,27/07/2015,16:20:48
28293,piz_06,1,12462,1,27/07/2015,16:20:48
28294,piz_60,2,12462,1,27/07/2015,16:20:48
28295,piz_43,2,12463,1,27/07/2015,16:28:09
28296,piz_30,4,12464,1,27/07/2015,16:33:42
28297,piz_40,2,12465,1,27/07/2015,17:12:24
28298,piz_21,1,12465,1,27/07/2015,17:12:24
28299,piz_67,2,12466,1,27/07/2015,17:13:50
28300,piz_55,3,12466,1,27/07/2015,17:13:50
28301,piz_06,1,12466,1,27/07/2015,17:13:50
28302,piz_65,4,12467,1,27/07/2015,17:21:49
28303,piz_53,3,12467,1,27/07/2015,17:21:49
28304,piz_21,1,12467,1,27/07/2015,17:21:49
28305,piz_03,4,12468,1,27/07/2015,17:43:41
28306,piz_61,2,12468,1,27/07/2015,17:43:41
28307,piz_79,2,12469,1,27/07/2015,17:49:25
28308,piz_17,3,12469,1,27/07/2015,17:49:25
28309,piz_43,2,12470,1,27/07/2015,18:01:01
28310,piz_06,1,12470,1,27/07/2015,18:01:01
28311,piz_59,1,12471,1,27/07/2015,18:10:12
28312,piz_52,2,12471,1,27/07/2015,18:10:12
28313,piz_65,4,12472,1,27/07/2015,18:43:22
28314,piz_66,1,12472,1,27/07/2015,18:43:22
28315,piz_28,2,12473,1,27/07/2015,18:44:59
28316,piz_39,3,12473,1,27/07/2015,18:44:59
28317,piz_05,4,12474,1,27/07/2015,18:48:56
28318,piz_39,3,12474,1,27/07/2015,18:48:56
28319,piz_69,3,12474,1,27/07/2015,18:48:56
28320,piz_13,4,12475,1,27/07/2015,19:04:34
28321,piz_05,4,12475,1,27/07/2015,19:04:34
28322,piz_34,4,12476,1,27/07/2015,19:09:01
28323,piz_05,4,12476,1,27/07/2015,19:09:01
28324,piz_66,1,12476,1,27/07/2015,19:09:01
28325,piz_76,4,12476,1,27/07/2015,19:09:01
28326,piz_85,1,12477,1,27/07/2015,19:18:41
28327,piz_10,2,12477,1,27/07/2015,19:18:41
28328,piz_20,4,12478,2,27/07/2015,20:01:58
28329,piz_53,3,12478,1,27/07/2015,20:01:58
28330,piz_06,1,12478,1,27/07/2015,20:01:58
28331,piz_52,2,12479,1,27/07/2015,20:02:26
28332,piz_78,4,12479,1,27/07/2015,20:02:26
28333,piz_86,3,12480,1,27/07/2015,20:12:42
28334,piz_38,2,12480,1,27/07/2015,20:12:42
28335,piz_30,4,12481,1,27/07/2015,20:15:14
28336,piz_07,3,12481,1,27/07/2015,20:15:14
28337,piz_86,3,12482,1,27/07/2015,20:31:31
28338,piz_20,4,12482,1,27/07/2015,20:31:31
28339,piz_54,1,12483,1,27/07/2015,21:12:26
28340,piz_21,1,12484,1,27/07/2015,21:48:38
28341,piz_56,4,12484,1,27/07/2015,21:48:38
