ProductID,ProductName,Quantity,Price
32389,Speakers,258,631.71
32390,Dumbbells,224,319.42
32391,Cooling Fan,342,160.21
32392,Motherboard,443,616.29
32393,Phone Case,290,414.08
32394,Rice Cooker,190,967.42
32395,Smart Plug,373,333.46
32396,Electric Bike,138,349.58
32397,Hoverboard,48,384.41
32398,Game Controller,137,514.58
32399,Processor,419,559.49
32400,Monitor,8,236.23
32401,Smart Lock,111,337.39
32402,Router,371,360.65
32403,Processor,411,147.62
32404,Headphones,120,821.18
32405,Camera,421,258.49
32406,RAM,36,774.2
32407,Resistance Bands,218,389.46
32408,Keyboard,29,803.62
32409,Electric Bike,284,912.35
32410,Pressure Cooker,149,611.35
32411,Phone Case,163,820.54
32412,Food Processor,415,84.83
32413,Electric Bike,337,962.4
32414,Coffee Maker,52,57.23
32415,Gaming Console,258,966.32
32416,Fitness Equipment,107,87.32
32417,Charger,28,118.45
32418,Air Fryer,437,505.83
32419,Camera,95,338.77
32420,Smart Doorbell,119,619.69
32421,Smartwatch,273,398.95
32422,Gaming Console,369,926.89
32423,Smartwatch,341,204.54
32424,Jump Rope,96,646.9
32425,Power Bank,139,109.03
32426,Smart Plug,123,875.7
32427,Electric Scooter,379,835.88
32428,Yoga Mat,182,496.52
32429,Speakers,32,19.54
32430,Keyboard,428,834.16
32431,Webcam,159,748.8
32432,Smart Thermostat,131,790.29
32433,Headphones,377,12.91
32434,Processor,224,94.92
32435,Smartphone,44,849.07
32436,Massage Gun,185,156.38
32437,Smart Plug,227,583.72
32438,Game Controller,184,886.4
32439,VR Headset,15,562.84
32440,Scanner,100,908.33
32441,Blender,222,29.56
32442,Coffee Maker,136,669.88
32443,Pressure Cooker,132,859.97
32444,Headphones,263,316.84
32445,Laptop Bag,324,109.82
32446,Smart Doorbell,372,533.17
32447,Stand Mixer,55,581.06
32448,USB Flash Drive,176,78.62
32449,Laptop Bag,43,111.64
32450,Processor,71,555.98
32451,Case,341,452.55
32452,Coffee Maker,385,208.5
32453,Surge Protector,121,772.61
32454,Case,148,691.38
32455,Motherboard,151,57.32
32456,Laptop,357,481.09
32457,Scanner,135,609.4
32458,Pressure Cooker,231,776.07
32459,Dumbbells,301,733.66
32460,Projector,416,122.63
32461,Ice Cream Maker,428,143.55
32462,Rice Cooker,301,879.99
32463,3D Printer,177,160.68
32464,Toaster,409,495.68
32465,Yoga Mat,119,243.48
32466,Smartphone,385,609.87
32467,Modem,308,95.92
32468,Case,356,313.79
32469,Monitor,12,925.05
32470,Smart Thermostat,248,343.01
32471,Mouse,222,693.49
32472,Slow Cooker,106,703.0
32473,Security Camera,151,539.68
32474,Exercise Bike,49,388.45
32475,HDMI Cable,13,559.38
32476,Juicer,148,926.39
32477,External Hard Drive,274,783.42
32478,VR Headset,39,373.71
32479,Headphones,123,348.89
32480,Electric Scooter,148,164.01
32481,Foam Roller,252,368.09
32482,Camera,2,634.6
32483,RAM,115,325.19
32484,Phone Case,132,754.0
32485,Security Camera,256,208.35
32486,Scanner,255,434.48
32487,Treadmill,90,558.95
32488,Cooling Fan,230,908.21
32489,Smart Thermostat,64,622.47
32490,Camera,372,249.28
32491,Smartwatch,130,231.95
32492,Modem,161,709.76
32493,Keyboard,416,960.14
32494,Modem,422,279.49
32495,Exercise Bike,50,35.22
32496,VR Headset,281,393.92
32497,Fitness Tracker,233,770.66
32498,Projector,380,111.32
32499,3D Printer,108,549.57
32500,Drone,281,192.09
32501,Coffee Maker,401,961.23
32502,Power Bank,286,623.12
32503,Electric Kettle,264,701.65
32504,Smartphone,256,29.67
32505,Extension Cord,74,219.5
32506,External Hard Drive,150,424.53
32507,Juicer,269,969.84
32508,Cooling Fan,92,72.77
32509,Fitness Tracker,43,999.58
32510,Jump Rope,449,684.49
32511,Juicer,17,935.0
32512,Scanner,32,541.55
32513,Microwave,423,522.26
32514,Rice Cooker,74,854.52
32515,Slow Cooker,266,326.1
32516,Smart Doorbell,9,333.01
32517,Air Fryer,370,903.51
32518,Webcam,262,911.81
32519,VR Headset,168,642.15
32520,Cooling Fan,52,333.91
32521,Blender,56,867.88
32522,Massage Gun,375,264.48
32523,Extension Cord,108,188.17
32524,Smartphone,288,288.37
32525,Smartwatch,243,398.6
32526,Fitness Tracker,389,289.59
32527,Coffee Maker,416,793.4
32528,Router,161,765.54
32529,Elliptical,376,913.92
32530,Security Camera,34,369.69
32531,3D Printer,352,262.11
32532,Slow Cooker,391,964.27
32533,Projector,23,35.12
32534,Smart Light,291,679.51
32535,Smartphone,99,912.33
32536,Cooling Fan,159,926.56
32537,Surge Protector,259,200.21
32538,Massage Gun,247,349.72
32539,Fitness Equipment,334,694.02
32540,Hoverboard,400,242.05
32541,Scanner,53,772.23
32542,Coffee Maker,286,781.62
32543,Ethernet Cable,320,580.97
32544,Fitness Equipment,214,949.26
32545,Keyboard,218,982.22
32546,Router,132,733.06
32547,Smart Doorbell,411,742.88
32548,Treadmill,336,770.69
32549,Screen Protector,28,562.24
32550,Smart Plug,135,911.14
32551,Surge Protector,186,914.04
32552,RAM,12,860.49
32553,Hoverboard,405,293.18
32554,Phone Case,230,292.25
32555,Hoverboard,336,97.74
32556,Modem,173,91.11
32557,Rice Cooker,169,209.26
32558,Keyboard,268,750.55
32559,Treadmill,199,971.93
32560,Smart Lock,76,633.23
32561,Air Fryer,313,575.5
32562,Case,84,699.94
32563,Smart Plug,256,254.26
32564,Keyboard,392,633.35
32565,Rice Cooker,50,817.45
32566,HDMI Cable,34,464.19
32567,Smart Plug,150,10.56
32568,Electric Kettle,319,729.73
32569,Power Supply,392,453.78
32570,Smart Plug,2,632.88
32571,Keyboard,146,369.13
32572,Case,422,295.79
32573,Extension Cord,52,418.44
32574,Processor,338,639.76
32575,VR Headset,198,695.11
32576,Keyboard,293,534.76
32577,Headphones,371,238.01
32578,Extension Cord,307,120.4
32579,Yoga Mat,186,724.55
32580,Hand Mixer,9,862.34
32581,Charger,80,968.98
32582,External Hard Drive,410,850.45
32583,Projector,295,200.57
32584,Processor,321,91.62
32585,Gaming Console,290,201.26
32586,HDMI Cable,363,572.37
32587,Camera,93,166.63
32588,Motherboard,303,995.55
32589,Elliptical,97,767.26
32590,Air Fryer,348,280.64
32591,Juicer,339,586.77
32592,Jump Rope,371,869.1
32593,Yoga Mat,338,256.43
32594,Power Bank,197,493.3
32595,Rice Cooker,328,317.44
32596,Toaster,218,948.06
32597,VR Headset,167,230.93
32598,Drone,2,238.02
32599,Charger,31,342.67
32600,Fitness Tracker,351,57.77
32601,Massage Gun,444,58.36
32602,Microwave,264,43.06
32603,Ethernet Cable,342,123.45
32604,Food Processor,28,748.09
32605,Microwave,8,790.84
32606,Microphone,172,788.1
32607,Laptop Bag,347,782.39
32608,Elliptical,95,826.37
32609,Smart Plug,23,340.82
32610,Elliptical,361,460.8
32611,RAM,124,188.23
32612,Modem,324,416.8
32613,Graphics Card,265,917.8
32614,Drone,386,929.86
32615,Smart Thermostat,266,583.97
32616,Jump Rope,438,119.44
32617,Mouse,294,687.59
32618,Smart Light,181,702.48
32619,Microwave,95,692.1
32620,Game Controller,51,513.54
32621,Smartwatch,15,369.25
32622,Screen Protector,359,452.87
32623,Electric Scooter,307,693.34
32624,Foam Roller,154,204.42
32625,Smart Doorbell,263,32.63
32626,Game Controller,87,327.54
32627,Headphones,75,445.03
32628,Smart Plug,349,308.17
32629,Webcam,205,783.49
32630,Power Supply,198,924.04
32631,VR Headset,373,621.39
32632,Motherboard,218,858.45
32633,Speakers,289,155.87
32634,Exercise Bike,177,197.21
32635,Coffee Maker,328,566.92
32636,Exercise Bike,417,77.73
32637,Pressure Cooker,243,388.43
32638,Smartphone,422,869.29
32639,Camera,367,433.05
32640,Gaming Console,129,201.21
32641,Microphone,267,793.78
32642,Ice Cream Maker,343,543.29
32643,Smart Lock,274,169.27
32644,Dumbbells,112,194.18
32645,Microphone,139,816.29
32646,Smart Light,447,135.92
32647,Router,146,467.73
32648,Router,449,357.62
32649,External Hard Drive,51,717.46
32650,Charger,307,529.18
32651,Toaster,280,600.43
32652,Rice Cooker,359,491.77
32653,Blender,175,590.15
32654,Rice Cooker,216,488.67
32655,Juicer,118,739.22
32656,Drone,56,315.64
32657,Router,374,676.78
32658,Charger,169,104.92
32659,Slow Cooker,235,356.73
32660,Projector,92,748.15
32661,Smart Thermostat,68,346.23
32662,RAM,180,155.83
32663,Phone Case,124,934.27
32664,Treadmill,56,236.75
32665,Yoga Mat,367,635.61
32666,Hoverboard,337,737.92
32667,Phone Case,44,103.96
32668,Speakers,177,384.38
32669,Monitor,339,189.68
32670,Smartphone,334,187.66
32671,Router,360,74.78
32672,Elliptical,326,172.37
32673,Smart Thermostat,165,33.16
32674,Jump Rope,430,871.5
32675,Screen Protector,148,763.85
32676,Massage Gun,224,38.78
32677,Power Supply,261,134.12
32678,Exercise Bike,24,916.35
32679,Webcam,336,350.38
32680,Hand Mixer,93,193.0
32681,Screen Protector,280,871.66
32682,Rice Cooker,300,113.58
32683,Power Bank,314,704.61
32684,Phone Case,336,96.53
32685,External Hard Drive,285,471.32
32686,Stand Mixer,151,986.84
32687,Camera,163,586.22
32688,Mouse,210,408.68
32689,Coffee Maker,65,581.87
32690,RAM,436,431.14
32691,Charger,155,83.43
32692,Fitness Equipment,106,458.8
32693,VR Headset,436,971.88
32694,Hand Mixer,359,628.85
32695,Dumbbells,85,259.68
32696,Mouse,119,580.11
32697,USB Flash Drive,202,176.73
32698,Slow Cooker,427,65.0
32699,Phone Case,20,406.5
32700,Laptop,153,629.61
32701,Smart Thermostat,368,828.35
32702,Projector,147,621.46
32703,Exercise Bike,114,424.68
32704,Smart Thermostat,432,607.99
32705,Smart Doorbell,28,665.04
32706,Smart Doorbell,281,204.76
32707,HDMI Cable,159,194.96
32708,Smart Light,248,86.18
32709,Electric Scooter,428,727.26
32710,HDMI Cable,394,989.76
32711,Smart Lock,448,411.65
32712,Microphone,344,997.82
32713,Elliptical,6,915.62
32714,Tablet,312,654.63
32715,Ice Cream Maker,244,46.37
32716,Electric Kettle,244,415.07
32717,Headphones,394,886.8
32718,Foam Roller,49,595.97
32719,Smart Light,324,554.76
32720,Rice Cooker,292,143.24
32721,Surge Protector,437,373.76
32722,External Hard Drive,412,524.49
32723,Motherboard,207,638.06
32724,Resistance Bands,270,283.39
32725,Smart Plug,22,723.97
32726,Cooling Fan,271,239.39
32727,Security Camera,435,677.77
32728,Ice Cream Maker,394,527.86
32729,RAM,169,606.68
32730,Webcam,261,757.88
32731,Case,109,633.3
32732,Hand Mixer,274,962.8
32733,Surge Protector,82,889.06
32734,Router,425,539.9
32735,Laptop Bag,411,822.6
32736,Stand Mixer,195,877.62
32737,Elliptical,55,405.88
32738,Tablet,51,473.03
32739,External Hard Drive,306,774.78
32740,Surge Protector,268,882.48
32741,Electric Scooter,26,587.2
32742,Mouse,148,51.41
32743,Smart Doorbell,108,737.6
32744,Game Controller,361,197.22
32745,Ethernet Cable,324,409.61
32746,Fitness Tracker,357,407.9
32747,Drone,224,736.42
32748,Power Supply,314,22.39
32749,Cooling Fan,50,351.93
32750,Exercise Bike,113,742.08
32751,Graphics Card,59,449.59
32752,Toaster,230,78.18
32753,Smartwatch,280,800.72
32754,Hand Mixer,69,661.78
32755,Smart Doorbell,127,305.74
32756,Cooling Fan,40,429.45
32757,Exercise Bike,73,749.17
32758,Surge Protector,340,701.3
32759,Gaming Console,63,981.07
32760,Resistance Bands,22,570.53
32761,Printer,149,110.78
32762,HDMI Cable,195,295.58
32763,Tablet,226,767.4
32764,Microphone,117,184.1
32765,Modem,342,330.45
32766,Projector,443,696.7
32767,Drone,140,304.21
32768,Massage Gun,143,267.56
32769,Camera,84,173.22
32770,Juicer,242,547.68
32771,Motherboard,241,911.43
32772,Foam Roller,417,488.97
32773,Case,341,218.77
32774,Slow Cooker,25,758.59
32775,Massage Gun,338,969.56
32776,Yoga Mat,347,959.74
32777,Exercise Bike,335,64.16
32778,Webcam,244,369.83
32779,RAM,320,136.63
32780,RAM,4,858.02
32781,3D Printer,299,101.3
32782,Pressure Cooker,381,710.8
32783,Webcam,328,55.17
32784,Electric Scooter,49,85.26
32785,Coffee Maker,293,453.24
32786,Foam Roller,267,349.66
32787,Speakers,106,638.98
32788,Scanner,39,986.51
32789,Surge Protector,19,614.34
32790,Surge Protector,180,471.55
32791,Jump Rope,94,624.7
32792,Pressure Cooker,1,988.47
32793,Surge Protector,121,259.08
32794,Pressure Cooker,226,454.81
32795,Jump Rope,418,357.04
32796,Hoverboard,387,979.82
32797,Game Controller,436,302.96
32798,Smart Lock,310,823.04
32799,Toaster,127,467.97
32800,Jump Rope,269,633.02
32801,Screen Protector,181,355.35
32802,Coffee Maker,27,548.49
32803,Motherboard,265,292.31
32804,Smart Light,96,865.47
32805,Screen Protector,386,327.92
32806,Extension Cord,130,55.52
32807,Modem,48,475.11
32808,Electric Scooter,21,798.12
32809,Resistance Bands,155,291.33
32810,Phone Case,131,960.51
32811,Electric Bike,174,28.13
32812,Dumbbells,261,853.77
32813,Modem,331,763.4
32814,Phone Case,442,431.21
32815,RAM,400,261.85
32816,Cooling Fan,49,769.98
32817,Hand Mixer,192,658.03
32818,Graphics Card,283,326.95
32819,USB Flash Drive,196,685.4
32820,Smart Light,87,611.32
32821,Mouse,223,47.87
32822,Headphones,129,198.71
32823,Power Bank,351,755.93
32824,RAM,97,868.94
32825,Screen Protector,103,131.23
32826,Massage Gun,232,444.31
32827,Modem,178,822.88
32828,Monitor,205,10.63
32829,Cooling Fan,155,322.27
32830,Drone,424,590.49
32831,Security Camera,198,157.76
32832,Motherboard,180,630.17
32833,Smartwatch,90,809.62
32834,Toaster,374,838.29
32835,Modem,35,648.86
32836,Processor,173,126.4
32837,Security Camera,416,411.8
32838,Scanner,61,640.02
32839,Food Processor,278,958.06
32840,Security Camera,242,899.69
32841,Smartwatch,416,721.05
32842,Smart Doorbell,320,556.07
32843,Extension Cord,314,17.77
32844,Smart Thermostat,429,18.65
32845,Laptop,257,650.54
32846,Camera,150,762.19
32847,Drone,40,394.7
32848,Fitness Equipment,175,52.42
32849,Stand Mixer,229,77.84
32850,Screen Protector,49,445.06
32851,Resistance Bands,250,748.05
32852,Drone,343,334.71
32853,Electric Kettle,97,509.94
32854,Smart Plug,397,292.41
32855,Gaming Console,288,305.47
32856,Yoga Mat,151,706.13
32857,Screen Protector,71,775.07
32858,Foam Roller,182,735.91
32859,Microwave,224,153.12
32860,Hand Mixer,407,655.95
32861,Router,187,317.24
32862,Blender,418,731.87
32863,VR Headset,95,407.23
32864,Laptop,204,203.04
32865,Foam Roller,152,516.82
32866,Exercise Bike,249,800.99
32867,Yoga Mat,68,728.05
32868,Webcam,38,388.08
32869,Smart Thermostat,37,519.24
32870,Cooling Fan,100,296.34
32871,Security Camera,325,345.34
32872,Food Processor,368,133.87
32873,Resistance Bands,317,852.19
32874,Power Bank,294,201.31
32875,Mouse,349,853.29
32876,Smart Thermostat,223,2.48
32877,Hoverboard,236,911.84
32878,Gaming Console,138,703.1
32879,HDMI Cable,14,917.24
32880,Food Processor,290,140.6
32881,Gaming Console,148,10.71
32882,Gaming Console,192,723.61
32883,Keyboard,184,461.04
32884,Exercise Bike,336,639.82
32885,VR Headset,58,156.17
32886,Fitness Tracker,373,999.53
32887,Toaster,372,139.27
32888,Smartphone,373,603.3
32889,Motherboard,106,916.42
32890,Stand Mixer,9,529.34
32891,Charger,88,936.49
32892,Speakers,238,802.31
32893,HDMI Cable,247,156.6
32894,Webcam,404,182.48
32895,Toaster,50,982.72
32896,Phone Case,21,108.47
32897,Speakers,399,890.41
32898,Modem,198,294.95
32899,Smart Plug,427,370.66
32900,Headphones,146,24.06
32901,Headphones,300,602.52
32902,Power Bank,8,67.64
32903,Charger,124,199.27
32904,Slow Cooker,66,718.89
32905,Fitness Tracker,214,590.85
32906,Power Bank,46,749.23
32907,Stand Mixer,43,586.87
32908,Exercise Bike,315,298.91
32909,Headphones,234,314.67
32910,Fitness Equipment,322,353.4
32911,Food Processor,350,896.19
32912,Coffee Maker,189,485.61
32913,Exercise Bike,185,462.68
32914,Scanner,41,168.76
32915,Yoga Mat,420,143.05
32916,Ice Cream Maker,62,869.8
32917,Smart Plug,5,347.14
32918,Charger,433,748.41
32919,Massage Gun,99,963.9
32920,Microwave,366,536.09
32921,Game Controller,85,622.03
32922,Case,317,279.32
32923,Hoverboard,29,80.95
32924,Graphics Card,343,151.16
32925,Microwave,23,646.97
32926,RAM,426,723.12
32927,RAM,371,103.69
32928,Exercise Bike,116,750.91
32929,Gaming Console,11,899.97
32930,Yoga Mat,408,948.15
32931,Modem,203,979.21
32932,Electric Kettle,180,235.46
32933,Mouse,168,892.35
32934,Monitor,154,131.03
32935,Microphone,150,868.57
32936,Power Supply,197,925.58
32937,Stand Mixer,29,272.3
32938,Hand Mixer,440,333.79
32939,Electric Scooter,348,811.53
32940,Surge Protector,329,92.76
32941,Exercise Bike,242,788.92
32942,Mouse,278,194.55
32943,VR Headset,65,357.23
32944,Electric Scooter,298,359.2
32945,Exercise Bike,95,480.23
32946,Ethernet Cable,369,740.83
32947,Laptop,86,875.7
32948,Electric Scooter,5,144.76
32949,Webcam,152,493.8
32950,Router,50,669.26
32951,Cooling Fan,49,199.13
32952,Surge Protector,219,996.71
32953,Microwave,354,973.75
32954,HDMI Cable,231,711.79
32955,Laptop Bag,199,709.63
32956,Extension Cord,143,830.04
32957,Foam Roller,52,977.2
32958,Electric Scooter,399,827.18
32959,Hoverboard,444,329.15
32960,Elliptical,106,44.54
32961,External Hard Drive,51,269.46
32962,Stand Mixer,161,456.12
32963,Electric Kettle,316,177.77
32964,Ethernet Cable,215,719.63
32965,Laptop,143,677.62
32966,Microwave,24,353.23
32967,Electric Scooter,325,17.21
32968,Microphone,151,762.75
32969,Ethernet Cable,214,756.49
32970,Keyboard,67,98.11
32971,Speakers,366,631.5
32972,Laptop Bag,353,889.75
32973,Food Processor,52,481.88
32974,Scanner,375,165.56
32975,Modem,261,521.14
32976,Electric Scooter,234,42.68
32977,Speakers,96,704.29
32978,Smart Lock,200,122.98
32979,Speakers,320,717.27
32980,Smartwatch,198,843.79
32981,USB Flash Drive,276,83.78
32982,Foam Roller,347,860.35
32983,Smart Doorbell,138,693.85
32984,Rice Cooker,94,444.28
32985,Ice Cream Maker,183,376.23
32986,Security Camera,22,390.85
32987,Scanner,90,734.85
32988,Electric Kettle,190,435.26
32989,RAM,428,308.39
32990,Air Fryer,23,848.52
32991,Laptop Bag,398,897.37
32992,Smart Doorbell,222,437.27
32993,Foam Roller,173,800.44
32994,Motherboard,372,460.57
32995,Rice Cooker,41,268.99
32996,Router,428,396.36
32997,Food Processor,408,297.3
32998,Camera,431,700.82
32999,Modem,64,464.33
33000,Smart Doorbell,88,857.93
33001,Electric Bike,178,457.22
33002,Projector,175,976.39
33003,USB Flash Drive,339,64.72
33004,Laptop,340,521.01
33005,Fitness Equipment,223,832.96
33006,Laptop Bag,349,477.28
33007,Phone Case,125,159.36
33008,Hand Mixer,113,129.33
33009,Blender,27,942.95
33010,Smart Thermostat,175,633.42
33011,Game Controller,443,507.33
33012,Microphone,194,537.36
33013,Extension Cord,374,411.71
33014,Graphics Card,421,19.6
33015,Resistance Bands,105,104.5
33016,RAM,322,174.47
33017,Slow Cooker,446,891.83
33018,Smartphone,273,833.96
33019,Graphics Card,140,588.92
33020,Coffee Maker,406,987.26
33021,Blender,320,595.53
33022,Router,301,355.03
33023,Scanner,130,384.47
33024,Yoga Mat,130,742.62
33025,Coffee Maker,347,505.82
33026,Exercise Bike,411,60.83
33027,Foam Roller,233,479.65
33028,Game Controller,449,719.24
33029,Headphones,398,583.17
33030,Headphones,118,557.54
33031,Pressure Cooker,270,669.0
33032,Exercise Bike,384,616.88
33033,Microphone,435,723.38
33034,Cooling Fan,410,420.49
33035,Mouse,192,427.57
33036,Cooling Fan,150,91.76
33037,Camera,284,132.68
33038,Security Camera,154,85.76
33039,Food Processor,291,553.69
33040,Headphones,440,436.51
33041,Charger,434,248.19
33042,Food Processor,164,826.34
33043,Smart Light,436,940.54
33044,HDMI Cable,232,811.27
33045,Smart Lock,320,881.65
33046,Projector,6,962.02
33047,VR Headset,276,988.57
33048,Hand Mixer,321,629.39
33049,VR Headset,335,6.87
33050,Microwave,80,684.49
33051,Charger,401,883.94
33052,Smart Plug,399,665.78
33053,Food Processor,167,865.32
33054,Air Fryer,169,438.26
33055,Camera,332,284.24
33056,Game Controller,95,790.18
33057,Dumbbells,174,445.64
33058,Jump Rope,389,90.94
33059,Electric Scooter,366,715.96
33060,Treadmill,331,828.83
33061,Projector,306,125.03
33062,Extension Cord,361,656.84
33063,External Hard Drive,88,809.46
33064,Resistance Bands,223,988.59
33065,Gaming Console,310,502.56
33066,Camera,431,765.7
33067,Tablet,313,526.64
33068,Electric Bike,191,663.49
33069,Drone,10,903.58
33070,Electric Bike,187,400.42
33071,Elliptical,204,891.05
33072,Microwave,203,761.75
33073,Power Bank,341,477.96
33074,Elliptical,62,695.47
33075,Ice Cream Maker,331,798.83
33076,Webcam,379,865.36
33077,Massage Gun,302,529.82
33078,Mouse,28,293.2
33079,Monitor,251,134.51
33080,Webcam,376,469.74
33081,Laptop Bag,336,196.73
33082,Foam Roller,208,770.66
33083,Camera,42,686.06
33084,Webcam,175,516.28
33085,Gaming Console,245,665.93
33086,VR Headset,8,778.15
33087,Smartwatch,318,832.84
33088,Charger,337,486.07
33089,Camera,165,251.83
33090,Yoga Mat,356,324.63
33091,Speakers,413,603.01
33092,HDMI Cable,69,811.59
33093,Stand Mixer,282,647.88
33094,Fitness Tracker,425,607.76
33095,Air Fryer,153,44.5
33096,Power Bank,43,236.06
33097,Phone Case,129,447.84
33098,HDMI Cable,313,286.74
33099,Slow Cooker,449,478.6
33100,Massage Gun,270,220.77
33101,Motherboard,444,515.88
33102,Smart Thermostat,292,38.39
33103,Pressure Cooker,257,78.92
33104,Power Bank,190,946.24
33105,Gaming Console,428,755.59
33106,Microphone,257,342.04
33107,Electric Bike,157,803.4
33108,Gaming Console,121,496.98
33109,Charger,404,229.28
33110,Charger,279,938.15
33111,Printer,344,440.93
33112,Graphics Card,13,288.32
33113,Stand Mixer,333,553.35
33114,Ice Cream Maker,387,262.51
33115,RAM,367,93.5
33116,Slow Cooker,63,720.4
33117,Laptop Bag,392,957.6
33118,Smart Doorbell,300,694.16
33119,Foam Roller,375,635.96
33120,Smartwatch,232,42.01
33121,Air Fryer,441,666.58
33122,Exercise Bike,215,188.5
33123,Laptop Bag,340,390.09
33124,Pressure Cooker,212,944.39
33125,Scanner,293,939.36
33126,Resistance Bands,292,701.32
33127,Stand Mixer,410,496.29
33128,Smart Doorbell,157,835.49
33129,Security Camera,416,892.95
33130,Charger,273,562.27
33131,Smart Thermostat,165,261.3
33132,Slow Cooker,332,136.16
33133,Electric Kettle,268,212.64
33134,Screen Protector,163,929.25
33135,Charger,363,912.2
33136,Laptop,432,447.51
33137,Smart Thermostat,44,15.27
33138,Stand Mixer,49,864.6
33139,Camera,376,282.67
33140,Monitor,347,436.32
33141,Smart Light,363,893.23
33142,Keyboard,365,283.84
33143,Screen Protector,88,646.0
33144,Speakers,302,185.54
33145,Security Camera,287,512.62
33146,Electric Scooter,111,967.79
33147,Smartphone,55,42.09
33148,Rice Cooker,177,62.32
33149,Coffee Maker,166,390.75
33150,Ethernet Cable,193,314.55
33151,Air Fryer,222,741.44
33152,Fitness Equipment,285,66.97
33153,RAM,373,59.59
33154,Laptop Bag,33,944.54
33155,Air Fryer,164,194.98
33156,Fitness Tracker,289,117.08
33157,Laptop,33,593.88
33158,Smart Thermostat,349,216.44
33159,Scanner,386,264.01
33160,Scanner,382,259.35
33161,Gaming Console,244,681.01
33162,Smart Light,106,545.66
33163,Laptop Bag,410,438.09
33164,Surge Protector,366,232.17
33165,Security Camera,274,472.35
33166,Blender,12,420.11
33167,Case,197,617.46
33168,Microwave,170,600.41
33169,Smart Plug,447,310.07
33170,Webcam,252,324.5
33171,Keyboard,17,433.26
33172,Security Camera,254,341.88
33173,Game Controller,300,325.83
33174,Gaming Console,48,405.34
33175,Smart Thermostat,295,63.35
33176,Keyboard,103,533.93
33177,Ethernet Cable,5,310.2
33178,Power Bank,87,123.18
33179,HDMI Cable,191,517.42
33180,Phone Case,46,625.81
33181,Ice Cream Maker,230,25.97
33182,Dumbbells,430,987.94
33183,Electric Bike,160,457.66
33184,Stand Mixer,37,239.95
33185,Slow Cooker,255,788.24
33186,RAM,155,315.56
33187,Ethernet Cable,143,176.97
33188,Gaming Console,115,496.03
33189,3D Printer,346,403.78
33190,Printer,111,495.4
33191,Smartphone,155,694.39
33192,Processor,298,134.15
33193,Dumbbells,109,925.97
33194,Microphone,344,337.37
33195,Keyboard,225,337.38
33196,Drone,170,354.91
33197,Motherboard,423,380.07
33198,Dumbbells,403,784.04
33199,Smartphone,447,215.49
33200,Hoverboard,151,998.74
33201,Monitor,236,37.28
33202,Blender,351,369.52
33203,Electric Bike,412,939.93
33204,Modem,208,61.39
33205,Smartwatch,50,647.71
33206,Motherboard,64,477.46
33207,Air Fryer,211,550.77
33208,Game Controller,299,109.24
33209,Case,62,751.76
33210,Hoverboard,396,176.81
33211,Webcam,38,648.96
33212,Webcam,71,339.19
33213,Food Processor,51,838.92
33214,Stand Mixer,375,665.46
33215,Smart Doorbell,358,151.66
33216,Smartphone,281,709.58
33217,3D Printer,305,336.13
33218,Fitness Equipment,75,723.12
33219,Cooling Fan,418,380.43
33220,Projector,304,115.48
33221,Keyboard,272,410.44
33222,Modem,221,580.41
33223,Screen Protector,313,816.66
33224,Hand Mixer,371,118.22
33225,Scanner,392,252.19
33226,Hand Mixer,54,117.7
33227,Drone,109,803.21
33228,Microphone,138,102.04
33229,3D Printer,422,367.79
33230,Screen Protector,267,234.19
33231,Smart Plug,93,492.55
33232,Power Bank,340,658.26
33233,Phone Case,233,205.06
33234,Scanner,157,978.76
33235,Charger,414,34.14
33236,Drone,363,766.29
33237,Air Fryer,245,530.04
33238,HDMI Cable,131,723.99
33239,Power Bank,201,41.41
33240,Scanner,128,745.28
33241,Resistance Bands,87,979.98
33242,Ice Cream Maker,3,878.89
33243,Laptop,39,242.15
33244,Smart Plug,161,505.38
33245,Fitness Equipment,285,292.4
33246,Electric Bike,194,311.99
33247,Smart Plug,296,561.98
33248,Electric Bike,65,984.99
33249,Food Processor,68,485.21
33250,Foam Roller,382,331.65
33251,Dumbbells,89,515.5
33252,Electric Bike,44,159.05
33253,Camera,313,20.67
33254,Game Controller,99,509.63
33255,Router,408,909.77
33256,Screen Protector,242,263.55
33257,Pressure Cooker,261,232.62
33258,Elliptical,356,784.04
33259,Electric Scooter,235,121.41
33260,Smart Thermostat,387,154.39
33261,Printer,86,144.44
33262,Foam Roller,416,722.33
33263,Speakers,27,672.46
33264,Stand Mixer,258,678.35
33265,Juicer,424,125.06
33266,Modem,182,445.7
33267,Gaming Console,299,16.39
33268,Electric Kettle,265,942.3
33269,Blender,107,711.95
33270,Cooling Fan,154,356.06
33271,USB Flash Drive,432,862.74
33272,External Hard Drive,265,54.53
33273,Jump Rope,167,268.57
33274,Smart Thermostat,73,407.03
33275,Scanner,27,420.4
33276,Food Processor,150,869.43
33277,Security Camera,276,338.43
33278,Camera,328,295.66
33279,Massage Gun,237,109.58
33280,Modem,405,779.03
33281,Scanner,292,694.17
33282,Headphones,192,959.1
33283,Motherboard,89,694.99
33284,Hand Mixer,367,631.27
33285,Microphone,78,999.58
33286,Foam Roller,451,300.1
33287,Charger,56,999.34
33288,USB Flash Drive,241,363.21
33289,Fitness Tracker,323,992.15
33290,Printer,301,125.91
33291,Scanner,300,674.75
33292,Projector,313,334.44
33293,Microphone,434,764.78
