,workstationgroupid,workstationid,tranid,start,opid,opstat
1915,1,5,1902191060577,2019-02-19T09:34:56,111,OperatorLock
1916,1,4,19021910604145,2019-02-19T09:35:19,101,OperatorUnLock
1917,1,4,19021910604148,2019-02-19T09:36:09,101,OperatorLock
1918,1,5,1902191060578,2019-02-19T09:36:31,111,OperatorUnLock
1919,1,4,19021910604149,2019-02-19T09:41:57,101,OperatorUnLock
1920,1,20,19021910602064,2019-02-19T09:48:33,131,OperatorSignOff
1921,1,20,19021910602066,2019-02-19T09:54:36,131,OperatorSignOn
1922,1,4,19021910604169,2019-02-19T09:57:23,101,OperatorLock
1923,1,20,19021910602074,2019-02-19T09:57:29,131,OperatorSignOff
1924,1,6,190219106062,2019-02-19T10:00:07,303,OperatorSignOn
1925,1,8,190219106085,2019-02-19T10:00:43,10,OperatorUnLock
1926,1,8,190219106086,2019-02-19T10:00:46,10,OperatorSignOff
1927,1,6,190219106064,2019-02-19T10:00:20,303,OperatorSignOff
1928,1,4,19021910604170,2019-02-19T10:00:52,101,OperatorUnLock
1929,1,4,19021910604172,2019-02-19T10:03:03,101,OperatorSignOff
1930,1,4,19021910604174,2019-02-19T10:03:31,303,OperatorSignOn
1931,1,20,19021910602076,2019-02-19T10:04:28,131,OperatorSignOn
1932,1,7,190219106076,2019-02-19T10:05:58,106,OperatorSignOn
1933,1,12,1902191060122,2019-02-19T10:08:26,323,OperatorSignOn
1934,1,12,1902191060124,2019-02-19T10:08:56,323,OperatorLock
1935,1,12,1902191060125,2019-02-19T10:09:20,323,OperatorUnLock
1936,1,20,190219106020112,2019-02-19T10:42:32,131,OperatorSignOff
1937,1,4,19021910604216,2019-02-19T10:43:07,303,OperatorLock
1938,1,4,19021910604217,2019-02-19T10:43:45,303,OperatorUnLock
1939,1,6,190219106066,2019-02-19T11:02:28,101,OperatorSignOn
1940,1,4,19021910604266,2019-02-19T11:34:13,303,OperatorLock
1941,1,4,19021910604267,2019-02-19T11:34:29,303,OperatorUnLock
1942,1,6,1902191060646,2019-02-19T11:34:31,101,OperatorLock
1943,1,6,1902191060647,2019-02-19T11:35:38,101,OperatorUnLock
1944,1,7,19021910607119,2019-02-19T11:37:53,106,OperatorSignOff
1945,1,4,19021910604275,2019-02-19T11:42:03,303,OperatorLock
1946,1,4,19021910604276,2019-02-19T11:42:16,303,OperatorUnLock
1947,1,3,1902191060316,2019-02-19T11:52:11,346,OperatorUnLock
1948,1,5,19021910605219,2019-02-19T11:58:31,111,OperatorLock
1949,1,20,190219106020114,2019-02-19T11:58:17,131,OperatorSignOn
1950,1,3,1902191060333,2019-02-19T12:03:06,346,OperatorLock
1951,1,7,19021910607121,2019-02-19T12:15:21,106,OperatorSignOn
1952,1,12,190219106012104,2019-02-19T12:18:21,323,OperatorSignOff
1953,1,3,1902191060334,2019-02-19T12:32:02,346,OperatorUnLock
1954,1,5,19021910605220,2019-02-19T12:44:37,111,OperatorUnLock
1955,1,3,1902191060351,2019-02-19T12:43:53,346,OperatorLock
1956,1,6,19021910606130,2019-02-19T12:48:23,101,OperatorLock
1957,1,6,19021910606131,2019-02-19T12:48:32,101,OperatorUnLock
1958,1,12,190219106012106,2019-02-19T12:49:42,323,OperatorSignOn
1959,1,12,190219106012108,2019-02-19T12:50:18,323,OperatorSignOff
1960,1,12,190219106012110,2019-02-19T12:52:19,323,OperatorSignOn
1961,1,12,190219106012112,2019-02-19T12:53:01,323,OperatorSignOff
1962,1,12,190219106012114,2019-02-19T12:53:47,323,OperatorSignOn
1963,1,12,190219106012116,2019-02-19T12:54:16,323,OperatorSignOff
1964,1,4,19021910604352,2019-02-19T12:55:59,303,OperatorSignOff
1965,1,4,19021910604354,2019-02-19T12:56:28,10,OperatorSignOn
1966,1,4,19021910604356,2019-02-19T12:56:45,10,OperatorSignOff
1967,1,4,19021910604358,2019-02-19T12:57:09,323,OperatorSignOn
1968,1,6,19021910606140,2019-02-19T12:56:52,101,OperatorLock
1969,1,8,190219106088,2019-02-19T13:00:41,10,OperatorSignOn
1970,1,8,1902191060810,2019-02-19T13:00:55,10,OperatorSignOff
1971,1,6,19021910606141,2019-02-19T13:11:46,101,OperatorUnLock
1972,1,6,19021910606147,2019-02-19T13:18:43,101,OperatorLock
1973,1,6,19021910606148,2019-02-19T13:19:11,101,OperatorUnLock
1974,1,7,19021910607201,2019-02-19T13:20:06,106,OperatorSignOff
1975,1,6,19021910606159,2019-02-19T13:30:59,101,OperatorLock
1976,1,6,19021910606160,2019-02-19T13:31:14,101,OperatorUnLock
1977,1,22,1902191060222,2019-02-19T14:01:28,338,OperatorSignOn
1978,1,21,1902191060212,2019-02-19T14:02:00,342,OperatorSignOn
1979,1,13,1902191060132,2019-02-19T14:02:48,10,OperatorSignOn
1980,1,13,1902191060134,2019-02-19T14:03:16,10,OperatorSignOff
1981,1,6,19021910606193,2019-02-19T14:03:12,101,OperatorSignOff
1982,1,6,19021910606195,2019-02-19T14:03:59,119,OperatorSignOn
1983,1,4,19021910604420,2019-02-19T14:04:53,323,OperatorSignOff
1984,1,20,190219106020260,2019-02-19T14:05:47,131,OperatorSignOff
1985,1,4,19021910604422,2019-02-19T14:06:16,125,OperatorSignOn
1986,1,20,190219106020262,2019-02-19T14:06:48,120,OperatorSignOn
1987,1,7,19021910607203,2019-02-19T14:10:27,106,OperatorSignOn
1988,1,4,19021910604429,2019-02-19T14:15:30,125,OperatorLock
1989,1,21,19021910602129,2019-02-19T14:17:07,342,OperatorLock
1990,1,22,19021910602227,2019-02-19T14:17:33,338,OperatorLock
1991,1,22,19021910602228,2019-02-19T14:18:02,338,OperatorUnLock
1992,1,7,19021910607216,2019-02-19T14:19:17,106,OperatorSignOff
1993,1,7,19021910607218,2019-02-19T14:19:38,106,OperatorSignOn
1994,1,4,19021910604430,2019-02-19T14:21:06,125,OperatorUnLock
1995,1,7,19021910607222,2019-02-19T14:20:58,106,OperatorSignOff
1996,1,22,19021910602232,2019-02-19T14:20:52,338,OperatorLock
1997,1,4,19021910604432,2019-02-19T14:21:55,125,OperatorLock
1998,1,4,19021910604433,2019-02-19T14:22:27,125,OperatorUnLock
1999,1,5,19021910605315,2019-02-19T14:22:58,111,OperatorLock
2000,1,21,19021910602130,2019-02-19T14:22:50,342,OperatorUnLock
2001,1,22,19021910602233,2019-02-19T14:22:50,338,OperatorUnLock
2002,1,6,19021910606218,2019-02-19T14:23:42,119,OperatorSignOff
2003,1,21,19021910602134,2019-02-19T14:24:12,342,OperatorLock
2004,1,21,19021910602135,2019-02-19T14:24:32,342,OperatorUnLock
2005,1,5,19021910605316,2019-02-19T14:32:17,111,OperatorUnLock
2006,1,21,19021910602147,2019-02-19T14:33:07,342,OperatorLock
2007,1,21,19021910602148,2019-02-19T14:33:52,342,OperatorUnLock
2008,1,5,19021910605325,2019-02-19T14:38:02,111,OperatorLock
2009,1,5,19021910605326,2019-02-19T14:39:01,111,OperatorUnLock
2010,1,5,19021910605331,2019-02-19T14:42:05,111,OperatorLock
2011,1,4,19021910604459,2019-02-19T14:42:35,125,OperatorLock
2012,1,5,19021910605332,2019-02-19T14:43:11,111,OperatorUnLock
2013,1,4,19021910604460,2019-02-19T14:44:07,125,OperatorUnLock
2014,1,21,19021910602168,2019-02-19T14:46:05,342,OperatorLock
2015,1,21,19021910602169,2019-02-19T14:46:29,342,OperatorUnLock
2016,1,22,19021910602267,2019-02-19T14:47:54,338,OperatorLock
2017,1,22,19021910602268,2019-02-19T14:48:45,338,OperatorUnLock
2018,1,5,19021910605341,2019-02-19T14:49:53,111,OperatorLock
2019,1,5,19021910605342,2019-02-19T14:50:29,111,OperatorUnLock
2020,1,22,19021910602271,2019-02-19T14:49:37,338,OperatorLock
2021,1,22,19021910602272,2019-02-19T14:50:06,338,OperatorUnLock
2022,1,5,19021910605346,2019-02-19T14:52:01,111,OperatorLock
2023,1,5,19021910605347,2019-02-19T14:54:02,111,OperatorUnLock
2024,1,22,19021910602279,2019-02-19T14:54:34,338,OperatorLock
2025,1,22,19021910602280,2019-02-19T14:56:09,338,OperatorUnLock
2026,1,7,19021910607224,2019-02-19T14:57:11,106,OperatorSignOn
2027,1,7,19021910607226,2019-02-19T14:57:27,106,OperatorSignOff
2028,1,3,1902191060352,2019-02-19T14:59:42,346,OperatorUnLock
2029,1,3,1902191060353,2019-02-19T14:59:48,346,OperatorSignOff
2030,1,4,19021910604487,2019-02-19T15:11:16,125,OperatorLock
2031,1,4,19021910604488,2019-02-19T15:12:03,125,OperatorUnLock
2032,1,4,19021910604491,2019-02-19T15:14:49,125,OperatorLock
2033,1,22,190219106022101,2019-02-19T15:14:41,338,OperatorLock
2034,1,22,190219106022102,2019-02-19T15:16:00,338,OperatorUnLock
2035,1,4,19021910604492,2019-02-19T15:17:05,125,OperatorUnLock
2036,1,5,19021910605371,2019-02-19T15:17:34,111,OperatorLock
2037,1,5,19021910605372,2019-02-19T15:18:17,111,OperatorUnLock
2038,1,4,19021910604494,2019-02-19T15:18:03,125,OperatorLock
2039,1,5,19021910605376,2019-02-19T15:20:51,111,OperatorLock
2040,1,5,19021910605377,2019-02-19T15:22:07,111,OperatorUnLock
2041,1,22,190219106022111,2019-02-19T15:25:08,338,OperatorLock
2042,1,22,190219106022112,2019-02-19T15:25:19,338,OperatorUnLock
2043,1,5,19021910605386,2019-02-19T15:29:04,111,OperatorLock
2044,1,4,19021910604495,2019-02-19T15:28:53,125,OperatorUnLock
2045,1,22,190219106022122,2019-02-19T15:29:15,338,OperatorLock
2046,8,19,190219106019238,2019-02-19T15:30:01,269,OperatorSignOff
2047,1,4,19021910604497,2019-02-19T15:30:22,125,OperatorLock
2048,1,21,190219106021107,2019-02-19T15:30:16,342,OperatorLock
2049,1,4,19021910604498,2019-02-19T15:30:40,125,OperatorUnLock
2050,1,21,190219106021108,2019-02-19T15:30:39,342,OperatorUnLock
2051,1,5,19021910605387,2019-02-19T15:32:18,111,OperatorUnLock
2052,1,22,190219106022123,2019-02-19T15:31:50,338,OperatorUnLock
2053,1,4,19021910604501,2019-02-19T15:32:40,125,OperatorLock
2054,1,22,190219106022124,2019-02-19T15:32:07,338,OperatorLock
2055,1,22,190219106022125,2019-02-19T15:32:12,338,OperatorUnLock
2056,1,21,190219106021116,2019-02-19T15:35:10,342,OperatorLock
2057,1,4,19021910604502,2019-02-19T15:36:24,125,OperatorUnLock
2058,1,22,190219106022128,2019-02-19T15:36:06,338,OperatorLock
2059,1,21,190219106021117,2019-02-19T15:37:26,342,OperatorUnLock
2060,1,22,190219106022129,2019-02-19T15:40:40,338,OperatorUnLock
2061,1,21,190219106021135,2019-02-19T15:51:20,342,OperatorLock
2062,1,21,190219106021136,2019-02-19T15:51:41,342,OperatorUnLock
2063,1,5,19021910605412,2019-02-19T15:52:33,111,OperatorLock
2064,1,5,19021910605413,2019-02-19T15:52:44,111,OperatorUnLock
2065,1,4,19021910604515,2019-02-19T15:52:35,125,OperatorLock
2066,1,4,19021910604516,2019-02-19T15:52:43,125,OperatorUnLock
2067,1,22,190219106022141,2019-02-19T15:52:43,338,OperatorLock
2068,1,5,19021910605415,2019-02-19T15:54:10,111,OperatorLock
2069,8,19,190219106019240,2019-02-19T15:53:53,269,OperatorSignOn
2070,1,4,19021910604518,2019-02-19T15:54:10,125,OperatorLock
2071,1,22,190219106022142,2019-02-19T15:53:49,338,OperatorUnLock
2072,1,5,19021910605416,2019-02-19T15:55:52,111,OperatorUnLock
2073,1,21,190219106021142,2019-02-19T15:57:06,342,OperatorLock
2074,1,22,190219106022147,2019-02-19T15:56:54,338,OperatorLock
2075,1,4,19021910604519,2019-02-19T15:58:10,125,OperatorUnLock
2076,1,21,190219106021143,2019-02-19T15:58:07,342,OperatorUnLock
2077,1,8,1902191060812,2019-02-19T15:58:42,10,OperatorSignOn
2078,1,8,1902191060814,2019-02-19T15:58:57,10,OperatorSignOff
2079,1,4,19021910604521,2019-02-19T15:58:54,125,OperatorLock
2080,1,21,190219106021145,2019-02-19T15:58:51,342,OperatorLock
2081,1,22,190219106022148,2019-02-19T15:58:27,338,OperatorUnLock
2082,1,21,190219106021146,2019-02-19T15:59:14,342,OperatorUnLock
2083,1,4,19021910604522,2019-02-19T16:00:02,125,OperatorUnLock
2084,1,8,1902191060816,2019-02-19T16:00:43,303,OperatorSignOn
2085,1,8,1902191060818,2019-02-19T16:01:22,303,OperatorSignOff
2086,1,8,1902191060820,2019-02-19T16:01:51,10,OperatorSignOn
2087,1,8,1902191060822,2019-02-19T16:02:01,10,OperatorSignOff
2088,1,6,19021910606220,2019-02-19T16:04:09,119,OperatorSignOn
2089,1,6,19021910606222,2019-02-19T16:04:24,119,OperatorSignOff
2090,1,4,19021910604527,2019-02-19T16:04:52,125,OperatorLock
2091,1,5,19021910605425,2019-02-19T16:05:43,111,OperatorSignOff
2092,1,5,19021910605427,2019-02-19T16:07:50,332,OperatorSignOn
2093,1,4,19021910604528,2019-02-19T16:08:18,125,OperatorUnLock
2094,1,20,190219106020402,2019-02-19T16:11:06,120,OperatorSignOff
2095,1,20,190219106020404,2019-02-19T16:23:45,120,OperatorSignOn
2096,1,7,19021910607228,2019-02-19T16:30:15,119,OperatorSignOn
2097,8,19,190219106019245,2019-02-19T16:30:34,269,OperatorSignOff
2098,1,13,1902191060136,2019-02-19T16:35:13,104,OperatorSignOn
2099,8,19,190219106019247,2019-02-19T16:36:01,269,OperatorSignOn
2100,8,19,190219106019249,2019-02-19T16:37:11,269,OperatorSignOff
2101,1,22,190219106022198,2019-02-19T16:39:39,338,OperatorLock
2102,8,19,190219106019251,2019-02-19T16:40:50,269,OperatorSignOn
2103,1,22,190219106022199,2019-02-19T16:41:17,338,OperatorUnLock
2104,1,7,19021910607243,2019-02-19T16:41:45,119,OperatorLock
2105,1,7,19021910607244,2019-02-19T16:42:51,119,OperatorUnLock
2106,1,5,19021910605478,2019-02-19T16:46:00,332,OperatorLock
2107,8,17,190219106017211,2019-02-19T16:47:01,267,OperatorSignOff
2108,1,5,19021910605479,2019-02-19T16:47:30,332,OperatorUnLock
2109,1,4,19021910604563,2019-02-19T16:47:17,125,OperatorLock
2110,1,13,19021910601328,2019-02-19T16:47:56,104,OperatorSignOff
2111,1,21,190219106021206,2019-02-19T16:48:02,342,OperatorLock
2112,1,4,19021910604564,2019-02-19T16:48:57,125,OperatorUnLock
2113,1,21,190219106021207,2019-02-19T16:48:48,342,OperatorUnLock
2114,1,4,19021910604566,2019-02-19T16:49:25,125,OperatorLock
2115,1,5,19021910605484,2019-02-19T16:50:31,332,OperatorLock
2116,1,7,19021910607250,2019-02-19T16:50:24,119,OperatorLock
2117,1,5,19021910605485,2019-02-19T16:51:10,332,OperatorUnLock
2118,1,4,19021910604567,2019-02-19T16:50:59,125,OperatorUnLock
2119,1,7,19021910607251,2019-02-19T16:51:00,119,OperatorUnLock
2120,1,4,19021910604569,2019-02-19T16:51:35,125,OperatorLock
2121,1,5,19021910605488,2019-02-19T16:51:57,332,OperatorLock
2122,1,5,19021910605489,2019-02-19T16:52:47,332,OperatorUnLock
2123,1,20,190219106020449,2019-02-19T16:52:25,120,OperatorLock
2124,1,22,190219106022212,2019-02-19T16:53:34,338,OperatorLock
2125,1,4,19021910604570,2019-02-19T16:54:42,125,OperatorUnLock
2126,1,22,190219106022213,2019-02-19T16:54:10,338,OperatorUnLock
2127,1,21,190219106021221,2019-02-19T17:01:20,342,OperatorLock
2128,1,21,190219106021222,2019-02-19T17:01:53,342,OperatorUnLock
2129,1,4,19021910604579,2019-02-19T17:02:49,125,OperatorLock
2130,1,4,19021910604580,2019-02-19T17:04:38,125,OperatorUnLock
2131,8,17,190219106017213,2019-02-19T17:06:15,267,OperatorSignOn
2132,8,17,190219106017215,2019-02-19T17:07:08,267,OperatorSignOff
2133,8,17,190219106017217,2019-02-19T17:07:44,267,OperatorSignOn
2134,8,18,190219106018269,2019-02-19T17:07:56,268,OperatorSignOff
2135,1,4,19021910604585,2019-02-19T17:08:21,125,OperatorLock
2136,1,5,19021910605511,2019-02-19T17:08:41,332,OperatorLock
2137,1,5,19021910605512,2019-02-19T17:10:38,332,OperatorUnLock
2138,1,4,19021910604586,2019-02-19T17:10:26,125,OperatorUnLock
2139,1,5,19021910605513,2019-02-19T17:10:48,332,OperatorLock
2140,1,7,19021910607275,2019-02-19T17:11:34,119,OperatorLock
2141,1,5,19021910605514,2019-02-19T17:12:45,332,OperatorUnLock
2142,1,4,19021910604590,2019-02-19T17:13:24,125,OperatorLock
2143,1,7,19021910607276,2019-02-19T17:13:27,119,OperatorUnLock
2144,1,4,19021910604591,2019-02-19T17:14:59,125,OperatorUnLock
2145,1,4,19021910604602,2019-02-19T17:21:31,125,OperatorLock
2146,1,5,19021910605523,2019-02-19T17:22:26,332,OperatorLock
2147,1,5,19021910605524,2019-02-19T17:23:04,332,OperatorUnLock
2148,1,4,19021910604603,2019-02-19T17:22:56,125,OperatorUnLock
2149,8,18,190219106018271,2019-02-19T17:26:03,268,OperatorSignOn
2150,1,22,190219106022278,2019-02-19T17:36:35,338,OperatorLock
2151,1,22,190219106022279,2019-02-19T17:37:08,338,OperatorUnLock
2152,1,7,19021910607305,2019-02-19T17:38:36,119,OperatorLock
2153,1,4,19021910604621,2019-02-19T17:39:05,125,OperatorLock
2154,1,21,190219106021272,2019-02-19T17:38:55,342,OperatorSignOff
2155,1,22,190219106022282,2019-02-19T17:38:42,338,OperatorSignOff
2156,1,7,19021910607306,2019-02-19T17:39:06,119,OperatorUnLock
2157,1,4,19021910604622,2019-02-19T17:39:39,125,OperatorUnLock
2158,1,22,190219106022284,2019-02-19T17:39:10,338,OperatorSignOn
2159,1,5,19021910605545,2019-02-19T17:39:54,332,OperatorLock
2160,1,22,190219106022286,2019-02-19T17:39:18,338,OperatorSignOff
2161,1,22,190219106022288,2019-02-19T17:39:42,606,OperatorSignOn
2162,1,7,19021910607309,2019-02-19T17:40:03,119,OperatorLock
2163,1,4,19021910604624,2019-02-19T17:40:36,125,OperatorLock
2164,1,5,19021910605546,2019-02-19T17:41:26,332,OperatorUnLock
2165,1,7,19021910607310,2019-02-19T17:41:29,119,OperatorUnLock
2166,1,4,19021910604625,2019-02-19T17:42:46,125,OperatorUnLock
2167,1,20,190219106020450,2019-02-19T17:46:23,120,OperatorUnLock
2168,1,22,190219106022308,2019-02-19T17:49:56,606,OperatorSignOff
2169,1,7,19021910607328,2019-02-19T17:52:43,119,OperatorLock
2170,1,7,19021910607329,2019-02-19T17:54:24,119,OperatorUnLock
2171,1,20,190219106020460,2019-02-19T17:55:29,120,OperatorLock
2172,1,22,190219106022310,2019-02-19T18:01:58,606,OperatorSignOn
2173,1,22,190219106022318,2019-02-19T18:06:39,606,OperatorSignOff
2174,1,21,190219106021274,2019-02-19T18:09:56,342,OperatorSignOn
2175,1,22,190219106022320,2019-02-19T18:11:35,600,OperatorSignOn
2176,1,7,19021910607354,2019-02-19T18:13:35,119,OperatorSignOff
2177,1,7,19021910607356,2019-02-19T18:13:59,338,OperatorSignOn
2178,1,20,190219106020461,2019-02-19T18:14:24,120,OperatorUnLock
2179,1,22,190219106022329,2019-02-19T18:16:44,600,OperatorSignOff
2180,1,7,19021910607363,2019-02-19T18:17:11,338,OperatorLock
2181,1,20,190219106020470,2019-02-19T18:20:28,120,OperatorLock
2182,1,7,19021910607364,2019-02-19T18:20:50,338,OperatorUnLock
2183,1,21,190219106021288,2019-02-19T18:21:42,342,OperatorSignOff
2184,1,22,190219106022331,2019-02-19T18:21:54,10,OperatorSignOn
2185,1,22,190219106022333,2019-02-19T18:22:03,10,OperatorSignOff
2186,1,4,19021910604663,2019-02-19T18:24:19,125,OperatorSignOff
2187,1,6,19021910606224,2019-02-19T18:24:36,603,OperatorSignOn
2188,1,4,19021910604665,2019-02-19T18:24:59,342,OperatorSignOn
2189,1,4,19021910604692,2019-02-19T18:38:13,342,OperatorLock
2190,1,4,19021910604693,2019-02-19T18:39:04,342,OperatorUnLock
2191,1,6,19021910606248,2019-02-19T18:44:43,603,OperatorSignOff
2192,1,8,1902191060824,2019-02-19T18:48:56,119,OperatorSignOn
2193,1,20,190219106020471,2019-02-19T18:54:11,120,OperatorUnLock
2194,1,20,190219106020472,2019-02-19T18:54:17,120,OperatorSignOff
2195,1,5,19021910605630,2019-02-19T18:56:14,332,OperatorSignOff
2196,1,5,19021910605632,2019-02-19T18:56:54,120,OperatorSignOn
2197,1,3,1902191060355,2019-02-19T18:56:55,125,OperatorSignOn
2198,1,3,1902191060357,2019-02-19T18:59:07,125,OperatorLock
2199,1,8,1902191060854,2019-02-19T19:12:50,119,OperatorLock
2200,1,8,1902191060855,2019-02-19T19:13:28,119,OperatorUnLock
2201,1,8,1902191060857,2019-02-19T19:14:52,119,OperatorLock
2202,1,5,19021910605651,2019-02-19T19:15:32,120,OperatorLock
2203,1,4,19021910604738,2019-02-19T19:16:15,342,OperatorLock
2204,1,4,19021910604739,2019-02-19T19:17:24,342,OperatorUnLock
2205,1,8,1902191060858,2019-02-19T19:17:46,119,OperatorUnLock
2206,1,6,19021910606250,2019-02-19T19:17:20,10,OperatorSignOn
2207,1,6,19021910606252,2019-02-19T19:17:34,10,OperatorSignOff
2208,1,5,19021910605652,2019-02-19T19:18:26,120,OperatorUnLock
2209,1,23,1902191060233,2019-02-19T19:17:59,10,OperatorSignOn
2210,1,23,1902191060235,2019-02-19T19:18:23,10,OperatorSignOff
2211,1,12,190219106012118,2019-02-19T19:19:23,10,OperatorSignOn
2212,1,12,190219106012120,2019-02-19T19:19:37,10,OperatorSignOff
2213,1,8,1902191060865,2019-02-19T19:21:57,119,OperatorLock
2214,1,8,1902191060866,2019-02-19T19:25:35,119,OperatorUnLock
2215,1,7,19021910607433,2019-02-19T19:25:21,338,OperatorLock
2216,1,8,1902191060869,2019-02-19T19:26:47,119,OperatorLock
2217,1,7,19021910607434,2019-02-19T19:27:37,338,OperatorUnLock
2218,1,8,1902191060870,2019-02-19T19:29:21,119,OperatorUnLock
2219,1,4,19021910604751,2019-02-19T19:30:04,342,OperatorLock
2220,1,20,190219106020474,2019-02-19T19:30:29,332,OperatorSignOn
2221,1,20,190219106020476,2019-02-19T19:30:44,332,OperatorSignOff
2222,1,8,1902191060873,2019-02-19T19:31:27,119,OperatorLock
2223,1,4,19021910604752,2019-02-19T19:31:27,342,OperatorUnLock
2224,1,5,19021910605664,2019-02-19T19:31:49,120,OperatorSignOff
2225,1,8,1902191060874,2019-02-19T19:31:53,119,OperatorUnLock
2226,1,8,1902191060875,2019-02-19T19:32:01,119,OperatorSignOff
2227,1,4,19021910604754,2019-02-19T19:32:42,342,OperatorLock
2228,1,4,19021910604755,2019-02-19T19:33:54,342,OperatorUnLock
2229,1,5,19021910605666,2019-02-19T19:35:44,332,OperatorSignOn
2230,1,7,19021910607454,2019-02-19T19:38:58,338,OperatorLock
2231,1,7,19021910607455,2019-02-19T19:39:46,338,OperatorUnLock
2232,1,4,19021910604761,2019-02-19T19:39:59,342,OperatorLock
2233,1,4,19021910604762,2019-02-19T19:40:11,342,OperatorUnLock
2234,1,4,19021910604767,2019-02-19T19:42:27,342,OperatorLock
2235,1,4,19021910604768,2019-02-19T19:43:31,342,OperatorUnLock
2236,1,7,19021910607464,2019-02-19T19:46:26,338,OperatorLock
2237,1,7,19021910607465,2019-02-19T19:48:00,338,OperatorUnLock
2238,1,4,19021910604774,2019-02-19T19:50:07,342,OperatorLock
2239,1,4,19021910604775,2019-02-19T19:52:08,342,OperatorUnLock
2240,1,5,19021910605684,2019-02-19T19:54:55,332,OperatorLock
2241,1,5,19021910605685,2019-02-19T19:55:29,332,OperatorUnLock
2242,1,4,19021910604802,2019-02-19T20:08:52,342,OperatorLock
2243,1,4,19021910604803,2019-02-19T20:18:48,342,OperatorUnLock
2244,1,8,1902191060877,2019-02-19T20:28:16,10,OperatorSignOn
2245,1,8,1902191060879,2019-02-19T20:28:31,10,OperatorSignOff
2246,1,4,19021910604811,2019-02-19T20:28:22,342,OperatorLock
2247,1,4,19021910604812,2019-02-19T20:29:12,342,OperatorUnLock
2248,1,21,190219106021290,2019-02-19T20:29:15,10,OperatorSignOn
2249,1,21,190219106021292,2019-02-19T20:29:30,10,OperatorSignOff
2250,1,6,19021910606254,2019-02-19T20:29:48,10,OperatorSignOn
2251,1,6,19021910606256,2019-02-19T20:30:10,10,OperatorSignOff
2252,1,7,19021910607512,2019-02-19T20:30:31,338,OperatorLock
2253,1,4,19021910604817,2019-02-19T20:32:20,342,OperatorLock
2254,1,4,19021910604818,2019-02-19T20:32:42,342,OperatorUnLock
2255,1,4,19021910604820,2019-02-19T20:33:01,342,OperatorLock
2256,1,13,19021910601330,2019-02-19T20:33:09,10,OperatorSignOn
2257,1,13,19021910601332,2019-02-19T20:33:23,10,OperatorSignOff
2258,1,7,19021910607513,2019-02-19T20:33:14,338,OperatorUnLock
2259,1,4,19021910604821,2019-02-19T20:34:40,342,OperatorUnLock
2260,1,7,19021910607517,2019-02-19T20:36:13,338,OperatorLock
2261,1,7,19021910607518,2019-02-19T20:36:43,338,OperatorUnLock
2262,1,4,19021910604831,2019-02-19T20:43:04,342,OperatorLock
2263,1,4,19021910604832,2019-02-19T20:44:38,342,OperatorUnLock
2264,1,4,19021910604836,2019-02-19T20:47:34,342,OperatorLock
2265,1,7,19021910607531,2019-02-19T20:48:12,338,OperatorLock
2266,1,4,19021910604837,2019-02-19T20:49:14,342,OperatorUnLock
2267,1,4,19021910604839,2019-02-19T20:49:50,342,OperatorLock
2268,1,7,19021910607532,2019-02-19T20:49:32,338,OperatorUnLock
2269,1,5,19021910605739,2019-02-19T20:50:42,332,OperatorLock
2270,1,5,19021910605740,2019-02-19T20:53:34,332,OperatorUnLock
2271,1,4,19021910604840,2019-02-19T20:53:22,342,OperatorUnLock
2272,1,4,19021910604842,2019-02-19T20:55:46,342,OperatorLock
2273,1,5,19021910605746,2019-02-19T20:56:18,332,OperatorLock
2274,1,4,19021910604843,2019-02-19T20:57:01,342,OperatorUnLock
2275,1,4,19021910604845,2019-02-19T20:57:31,342,OperatorLock
2276,1,4,19021910604846,2019-02-19T20:57:52,342,OperatorUnLock
2277,1,4,19021910604851,2019-02-19T21:00:11,342,OperatorLock
2278,1,7,19021910607544,2019-02-19T20:59:52,338,OperatorLock
2279,1,4,19021910604852,2019-02-19T21:00:56,342,OperatorUnLock
2280,1,7,19021910607545,2019-02-19T21:01:25,338,OperatorUnLock
2281,1,4,19021910604856,2019-02-19T21:02:41,342,OperatorLock
2282,1,7,19021910607556,2019-02-19T21:06:29,338,OperatorSignOff
2283,1,4,19021910604857,2019-02-19T21:07:36,342,OperatorUnLock
2284,1,4,19021910604860,2019-02-19T21:08:09,342,OperatorLock
2285,1,4,19021910604861,2019-02-19T21:09:24,342,OperatorUnLock
2286,1,7,19021910607558,2019-02-19T21:10:26,338,OperatorSignOn
2287,1,5,19021910605747,2019-02-19T21:13:44,332,OperatorUnLock
2288,1,5,19021910605748,2019-02-19T21:14:00,332,OperatorLock
2289,1,5,19021910605749,2019-02-19T21:15:22,332,OperatorUnLock
2290,1,5,19021910605755,2019-02-19T21:18:50,332,OperatorLock
2291,1,4,19021910604873,2019-02-19T21:20:13,342,OperatorLock
2292,1,7,19021910607579,2019-02-19T21:21:09,338,OperatorSignOff
2293,1,5,19021910605756,2019-02-19T21:21:49,332,OperatorUnLock
2294,1,7,19021910607581,2019-02-19T21:21:37,338,OperatorSignOn
2295,1,4,19021910604874,2019-02-19T21:24:34,342,OperatorUnLock
2296,1,4,19021910604878,2019-02-19T21:27:29,342,OperatorLock
2297,1,5,19021910605764,2019-02-19T21:28:31,332,OperatorLock
2298,1,7,19021910607588,2019-02-19T21:29:20,338,OperatorSignOff
