Date,Product_ID,Product_Category,Sales_Amount,Quantity_Sold,Store_Location
2023-06-19 13:00:00,P69,Clothing,1455.7,5,Houston
2023-06-19 14:00:00,P70,Groceries,1321.0,1,New York
2023-06-19 15:00:00,P71,Home Decor,1336.3,2,Los Angeles
2023-06-19 16:00:00,P72,Electronics,1351.6,3,San Francisco
2023-06-19 17:00:00,P73,Clothing,1366.9,4,Miami
2023-06-19 18:00:00,P74,Groceries,1382.2,5,Houston
2023-06-19 19:00:00,P75,Home Decor,1397.5,1,New York
2023-06-19 20:00:00,P76,Electronics,1412.8,2,Los Angeles
2023-06-19 21:00:00,P77,Clothing,1428.1,3,San Francisco
2023-06-19 22:00:00,P78,Groceries,1443.4,4,Miami
2023-06-19 23:00:00,P79,Home Decor,1458.7,5,Houston
2023-06-20 00:00:00,P80,Electronics,1324.0,1,New York
2023-06-20 01:00:00,P81,Clothing,1339.3,2,Los Angeles
2023-06-20 02:00:00,P82,Groceries,1354.6,3,San Francisco
2023-06-20 03:00:00,P83,Home Decor,1369.9,4,Miami
2023-06-20 04:00:00,P84,Electronics,1385.2,5,Houston
2023-06-20 05:00:00,P85,Clothing,1400.5,1,New York
2023-06-20 06:00:00,P86,Groceries,1415.8,2,Los Angeles
2023-06-20 07:00:00,P87,Home Decor,1431.1,3,San Francisco
2023-06-20 08:00:00,P88,Electronics,1446.4,4,Miami
2023-06-20 09:00:00,P89,Clothing,1461.7,5,Houston
2023-06-20 10:00:00,P90,Groceries,1327.0,1,New York
2023-06-20 11:00:00,P91,Home Decor,1342.3,2,Los Angeles
2023-06-20 12:00:00,P92,Electronics,1357.6,3,San Francisco
2023-06-20 13:00:00,P93,Clothing,1372.9,4,Miami
2023-06-20 14:00:00,P94,Groceries,1388.2,5,Houston
2023-06-20 15:00:00,P95,Home Decor,1403.5,1,New York
2023-06-20 16:00:00,P96,Electronics,1418.8,2,Los Angeles
2023-06-20 17:00:00,P97,Clothing,1434.1,3,San Francisco
2023-06-20 18:00:00,P98,Groceries,1449.4,4,Miami
2023-06-20 19:00:00,P99,Home Decor,1464.7,5,Houston
2023-06-20 20:00:00,P0,Electronics,1330.0,1,New York
2023-06-20 21:00:00,P1,Clothing,1345.3,2,Los Angeles
2023-06-20 22:00:00,P2,Groceries,1360.6,3,San Francisco
2023-06-20 23:00:00,P3,Home Decor,1375.9,4,Miami
2023-06-21 00:00:00,P4,Electronics,1391.2,5,Houston
2023-06-21 01:00:00,P5,Clothing,1406.5,1,New York
2023-06-21 02:00:00,P6,Groceries,1421.8,2,Los Angeles
2023-06-21 03:00:00,P7,Home Decor,1437.1,3,San Francisco
2023-06-21 04:00:00,P8,Electronics,1452.4,4,Miami
2023-06-21 05:00:00,P9,Clothing,1467.7,5,Houston
2023-06-21 06:00:00,P10,Groceries,1333.0,1,New York
2023-06-21 07:00:00,P11,Home Decor,1348.3,2,Los Angeles
2023-06-21 08:00:00,P12,Electronics,1363.6,3,San Francisco
2023-06-21 09:00:00,P13,Clothing,1378.9,4,Miami
2023-06-21 10:00:00,P14,Groceries,1394.2,5,Houston
2023-06-21 11:00:00,P15,Home Decor,1409.5,1,New York
2023-06-21 12:00:00,P16,Electronics,1424.8,2,Los Angeles
2023-06-21 13:00:00,P17,Clothing,1440.1,3,San Francisco
2023-06-21 14:00:00,P18,Groceries,1455.4,4,Miami
2023-06-21 15:00:00,P19,Home Decor,1470.7,5,Houston
2023-06-21 16:00:00,P20,Electronics,1336.0,1,New York
2023-06-21 17:00:00,P21,Clothing,1351.3,2,Los Angeles
2023-06-21 18:00:00,P22,Groceries,1366.6,3,San Francisco
2023-06-21 19:00:00,P23,Home Decor,1381.9,4,Miami
2023-06-21 20:00:00,P24,Electronics,1397.2,5,Houston
2023-06-21 21:00:00,P25,Clothing,1412.5,1,New York
2023-06-21 22:00:00,P26,Groceries,1427.8,2,Los Angeles
2023-06-21 23:00:00,P27,Home Decor,1443.1,3,San Francisco
2023-06-22 00:00:00,P28,Electronics,1458.4,4,Miami
2023-06-22 01:00:00,P29,Clothing,1473.7,5,Houston
2023-06-22 02:00:00,P30,Groceries,1339.0,1,New York
2023-06-22 03:00:00,P31,Home Decor,1354.3,2,Los Angeles
2023-06-22 04:00:00,P32,Electronics,1369.6,3,San Francisco
2023-06-22 05:00:00,P33,Clothing,1384.9,4,Miami
2023-06-22 06:00:00,P34,Groceries,1400.2,5,Houston
2023-06-22 07:00:00,P35,Home Decor,1415.5,1,New York
2023-06-22 08:00:00,P36,Electronics,1430.8,2,Los Angeles
2023-06-22 09:00:00,P37,Clothing,1446.1,3,San Francisco
2023-06-22 10:00:00,P38,Groceries,1461.4,4,Miami
2023-06-22 11:00:00,P39,Home Decor,1476.7,5,Houston
2023-06-22 12:00:00,P40,Electronics,1342.0,1,New York
2023-06-22 13:00:00,P41,Clothing,1357.3,2,Los Angeles
2023-06-22 14:00:00,P42,Groceries,1372.6,3,San Francisco
2023-06-22 15:00:00,P43,Home Decor,1387.9,4,Miami
2023-06-22 16:00:00,P44,Electronics,1403.2,5,Houston
2023-06-22 17:00:00,P45,Clothing,1418.5,1,New York
2023-06-22 18:00:00,P46,Groceries,1433.8,2,Los Angeles
2023-06-22 19:00:00,P47,Home Decor,1449.1,3,San Francisco
2023-06-22 20:00:00,P48,Electronics,1464.4,4,Miami
2023-06-22 21:00:00,P49,Clothing,1479.7,5,Houston
2023-06-22 22:00:00,P50,Groceries,1345.0,1,New York
2023-06-22 23:00:00,P51,Home Decor,1360.3,2,Los Angeles
2023-06-23 00:00:00,P52,Electronics,1375.6,3,San Francisco
2023-06-23 01:00:00,P53,Clothing,1390.9,4,Miami
2023-06-23 02:00:00,P54,Groceries,1406.2,5,Houston
2023-06-23 03:00:00,P55,Home Decor,1421.5,1,New York
2023-06-23 04:00:00,P56,Electronics,1436.8,2,Los Angeles
2023-06-23 05:00:00,P57,Clothing,1452.1,3,San Francisco
2023-06-23 06:00:00,P58,Groceries,1467.4,4,Miami
2023-06-23 07:00:00,P59,Home Decor,1482.7,5,Houston
2023-06-23 08:00:00,P60,Electronics,1348.0,1,New York
2023-06-23 09:00:00,P61,Clothing,1363.3,2,Los Angeles
2023-06-23 10:00:00,P62,Groceries,1378.6,3,San Francisco
2023-06-23 11:00:00,P63,Home Decor,1393.9,4,Miami
2023-06-23 12:00:00,P64,Electronics,1409.2,5,Houston
2023-06-23 13:00:00,P65,Clothing,1424.5,1,New York
2023-06-23 14:00:00,P66,Groceries,1439.8,2,Los Angeles
2023-06-23 15:00:00,P67,Home Decor,1455.1,3,San Francisco
2023-06-23 16:00:00,P68,Electronics,1470.4,4,Miami
2023-06-23 17:00:00,P69,Clothing,1485.7,5,Houston
2023-06-23 18:00:00,P70,Groceries,1351.0,1,New York
2023-06-23 19:00:00,P71,Home Decor,1366.3,2,Los Angeles
2023-06-23 20:00:00,P72,Electronics,1381.6,3,San Francisco
2023-06-23 21:00:00,P73,Clothing,1396.9,4,Miami
2023-06-23 22:00:00,P74,Groceries,1412.2,5,Houston
2023-06-23 23:00:00,P75,Home Decor,1427.5,1,New York
2023-06-24 00:00:00,P76,Electronics,1442.8,2,Los Angeles
2023-06-24 01:00:00,P77,Clothing,1458.1,3,San Francisco
2023-06-24 02:00:00,P78,Groceries,1473.4,4,Miami
2023-06-24 03:00:00,P79,Home Decor,1488.7,5,Houston
2023-06-24 04:00:00,P80,Electronics,1354.0,1,New York
2023-06-24 05:00:00,P81,Clothing,1369.3,2,Los Angeles
2023-06-24 06:00:00,P82,Groceries,1384.6,3,San Francisco
2023-06-24 07:00:00,P83,Home Decor,1399.9,4,Miami
2023-06-24 08:00:00,P84,Electronics,1415.2,5,Houston
2023-06-24 09:00:00,P85,Clothing,1430.5,1,New York
2023-06-24 10:00:00,P86,Groceries,1445.8,2,Los Angeles
2023-06-24 11:00:00,P87,Home Decor,1461.1,3,San Francisco
2023-06-24 12:00:00,P88,Electronics,1476.4,4,Miami
2023-06-24 13:00:00,P89,Clothing,1491.7,5,Houston
2023-06-24 14:00:00,P90,Groceries,1357.0,1,New York
2023-06-24 15:00:00,P91,Home Decor,1372.3,2,Los Angeles
2023-06-24 16:00:00,P92,Electronics,1387.6,3,San Francisco
2023-06-24 17:00:00,P93,Clothing,1402.9,4,Miami
2023-06-24 18:00:00,P94,Groceries,1418.2,5,Houston
2023-06-24 19:00:00,P95,Home Decor,1433.5,1,New York
2023-06-24 20:00:00,P96,Electronics,1448.8,2,Los Angeles
2023-06-24 21:00:00,P97,Clothing,1464.1,3,San Francisco
2023-06-24 22:00:00,P98,Groceries,1479.4,4,Miami
2023-06-24 23:00:00,P99,Home Decor,1494.7,5,Houston
2023-06-25 00:00:00,P0,Electronics,1360.0,1,New York
2023-06-25 01:00:00,P1,Clothing,1375.3,2,Los Angeles
2023-06-25 02:00:00,P2,Groceries,1390.6,3,San Francisco
2023-06-25 03:00:00,P3,Home Decor,1405.9,4,Miami
2023-06-25 04:00:00,P4,Electronics,1421.2,5,Houston
2023-06-25 05:00:00,P5,Clothing,1436.5,1,New York
2023-06-25 06:00:00,P6,Groceries,1451.8,2,Los Angeles
2023-06-25 07:00:00,P7,Home Decor,1467.1,3,San Francisco
2023-06-25 08:00:00,P8,Electronics,1482.4,4,Miami
2023-06-25 09:00:00,P9,Clothing,1497.7,5,Houston
2023-06-25 10:00:00,P10,Groceries,1363.0,1,New York
2023-06-25 11:00:00,P11,Home Decor,1378.3,2,Los Angeles
2023-06-25 12:00:00,P12,Electronics,1393.6,3,San Francisco
2023-06-25 13:00:00,P13,Clothing,1408.9,4,Miami
2023-06-25 14:00:00,P14,Groceries,1424.2,5,Houston
2023-06-25 15:00:00,P15,Home Decor,1439.5,1,New York
2023-06-25 16:00:00,P16,Electronics,1454.8,2,Los Angeles
2023-06-25 17:00:00,P17,Clothing,1470.1,3,San Francisco
2023-06-25 18:00:00,P18,Groceries,1485.4,4,Miami
2023-06-25 19:00:00,P19,Home Decor,1500.7,5,Houston
2023-06-25 20:00:00,P20,Electronics,1366.0,1,New York
2023-06-25 21:00:00,P21,Clothing,1381.3,2,Los Angeles
2023-06-25 22:00:00,P22,Groceries,1396.6,3,San Francisco
2023-06-25 23:00:00,P23,Home Decor,1411.9,4,Miami
2023-06-26 00:00:00,P24,Electronics,1427.2,5,Houston
2023-06-26 01:00:00,P25,Clothing,1442.5,1,New York
2023-06-26 02:00:00,P26,Groceries,1457.8,2,Los Angeles
2023-06-26 03:00:00,P27,Home Decor,1473.1,3,San Francisco
2023-06-26 04:00:00,P28,Electronics,1488.4,4,Miami
2023-06-26 05:00:00,P29,Clothing,1503.7,5,Houston
2023-06-26 06:00:00,P30,Groceries,1369.0,1,New York
2023-06-26 07:00:00,P31,Home Decor,1384.3,2,Los Angeles
2023-06-26 08:00:00,P32,Electronics,1399.6,3,San Francisco
2023-06-26 09:00:00,P33,Clothing,1414.9,4,Miami
2023-06-26 10:00:00,P34,Groceries,1430.2,5,Houston
2023-06-26 11:00:00,P35,Home Decor,1445.5,1,New York
2023-06-26 12:00:00,P36,Electronics,1460.8,2,Los Angeles
2023-06-26 13:00:00,P37,Clothing,1476.1,3,San Francisco
2023-06-26 14:00:00,P38,Groceries,1491.4,4,Miami
2023-06-26 15:00:00,P39,Home Decor,1506.7,5,Houston
2023-06-26 16:00:00,P40,Electronics,1372.0,1,New York
2023-06-26 17:00:00,P41,Clothing,1387.3,2,Los Angeles
2023-06-26 18:00:00,P42,Groceries,1402.6,3,San Francisco
2023-06-26 19:00:00,P43,Home Decor,1417.9,4,Miami
2023-06-26 20:00:00,P44,Electronics,1433.2,5,Houston
2023-06-26 21:00:00,P45,Clothing,1448.5,1,New York
2023-06-26 22:00:00,P46,Groceries,1463.8,2,Los Angeles
2023-06-26 23:00:00,P47,Home Decor,1479.1,3,San Francisco
2023-06-27 00:00:00,P48,Electronics,1494.4,4,Miami
2023-06-27 01:00:00,P49,Clothing,1509.7,5,Houston
2023-06-27 02:00:00,P50,Groceries,1375.0,1,New York
2023-06-27 03:00:00,P51,Home Decor,1390.3,2,Los Angeles
2023-06-27 04:00:00,P52,Electronics,1405.6,3,San Francisco
2023-06-27 05:00:00,P53,Clothing,1420.9,4,Miami
2023-06-27 06:00:00,P54,Groceries,1436.2,5,Houston
2023-06-27 07:00:00,P55,Home Decor,1451.5,1,New York
2023-06-27 08:00:00,P56,Electronics,1466.8,2,Los Angeles
2023-06-27 09:00:00,P57,Clothing,1482.1,3,San Francisco
2023-06-27 10:00:00,P58,Groceries,1497.4,4,Miami
2023-06-27 11:00:00,P59,Home Decor,1512.7,5,Houston
2023-06-27 12:00:00,P60,Electronics,1378.0,1,New York
2023-06-27 13:00:00,P61,Clothing,1393.3,2,Los Angeles
2023-06-27 14:00:00,P62,Groceries,1408.6,3,San Francisco
2023-06-27 15:00:00,P63,Home Decor,1423.9,4,Miami
2023-06-27 16:00:00,P64,Electronics,1439.2,5,Houston
2023-06-27 17:00:00,P65,Clothing,1454.5,1,New York
2023-06-27 18:00:00,P66,Groceries,1469.8,2,Los Angeles
2023-06-27 19:00:00,P67,Home Decor,1485.1,3,San Francisco
2023-06-27 20:00:00,P68,Electronics,1500.4,4,Miami
2023-06-27 21:00:00,P69,Clothing,1515.7,5,Houston
2023-06-27 22:00:00,P70,Groceries,1381.0,1,New York
2023-06-27 23:00:00,P71,Home Decor,1396.3,2,Los Angeles
2023-06-28 00:00:00,P72,Electronics,1411.6,3,San Francisco
2023-06-28 01:00:00,P73,Clothing,1426.9,4,Miami
2023-06-28 02:00:00,P74,Groceries,1442.2,5,Houston
2023-06-28 03:00:00,P75,Home Decor,1457.5,1,New York
2023-06-28 04:00:00,P76,Electronics,1472.8,2,Los Angeles
2023-06-28 05:00:00,P77,Clothing,1488.1,3,San Francisco
2023-06-28 06:00:00,P78,Groceries,1503.4,4,Miami
2023-06-28 07:00:00,P79,Home Decor,1518.7,5,Houston
2023-06-28 08:00:00,P80,Electronics,1384.0,1,New York
2023-06-28 09:00:00,P81,Clothing,1399.3,2,Los Angeles
2023-06-28 10:00:00,P82,Groceries,1414.6,3,San Francisco
2023-06-28 11:00:00,P83,Home Decor,1429.9,4,Miami
2023-06-28 12:00:00,P84,Electronics,1445.2,5,Houston
2023-06-28 13:00:00,P85,Clothing,1460.5,1,New York
2023-06-28 14:00:00,P86,Groceries,1475.8,2,Los Angeles
2023-06-28 15:00:00,P87,Home Decor,1491.1,3,San Francisco
2023-06-28 16:00:00,P88,Electronics,1506.4,4,Miami
2023-06-28 17:00:00,P89,Clothing,1521.7,5,Houston
2023-06-28 18:00:00,P90,Groceries,1387.0,1,New York
2023-06-28 19:00:00,P91,Home Decor,1402.3,2,Los Angeles
2023-06-28 20:00:00,P92,Electronics,1417.6,3,San Francisco
2023-06-28 21:00:00,P93,Clothing,1432.9,4,Miami
2023-06-28 22:00:00,P94,Groceries,1448.2,5,Houston
2023-06-28 23:00:00,P95,Home Decor,1463.5,1,New York
2023-06-29 00:00:00,P96,Electronics,1478.8,2,Los Angeles
2023-06-29 01:00:00,P97,Clothing,1494.1,3,San Francisco
2023-06-29 02:00:00,P98,Groceries,1509.4,4,Miami
2023-06-29 03:00:00,P99,Home Decor,1524.7,5,Houston
2023-06-29 04:00:00,P0,Electronics,1390.0,1,New York
2023-06-29 05:00:00,P1,Clothing,1405.3,2,Los Angeles
2023-06-29 06:00:00,P2,Groceries,1420.6,3,San Francisco
2023-06-29 07:00:00,P3,Home Decor,1435.9,4,Miami
2023-06-29 08:00:00,P4,Electronics,1451.2,5,Houston
2023-06-29 09:00:00,P5,Clothing,1466.5,1,New York
2023-06-29 10:00:00,P6,Groceries,1481.8,2,Los Angeles
2023-06-29 11:00:00,P7,Home Decor,1497.1,3,San Francisco
2023-06-29 12:00:00,P8,Electronics,1512.4,4,Miami
2023-06-29 13:00:00,P9,Clothing,1527.7,5,Houston
2023-06-29 14:00:00,P10,Groceries,1393.0,1,New York
2023-06-29 15:00:00,P11,Home Decor,1408.3,2,Los Angeles
2023-06-29 16:00:00,P12,Electronics,1423.6,3,San Francisco
2023-06-29 17:00:00,P13,Clothing,1438.9,4,Miami
2023-06-29 18:00:00,P14,Groceries,1454.2,5,Houston
2023-06-29 19:00:00,P15,Home Decor,1469.5,1,New York
2023-06-29 20:00:00,P16,Electronics,1484.8,2,Los Angeles
2023-06-29 21:00:00,P17,Clothing,1500.1,3,San Francisco
2023-06-29 22:00:00,P18,Groceries,1515.4,4,Miami
2023-06-29 23:00:00,P19,Home Decor,1530.7,5,Houston
2023-06-30 00:00:00,P20,Electronics,1396.0,1,New York
2023-06-30 01:00:00,P21,Clothing,1411.3,2,Los Angeles
2023-06-30 02:00:00,P22,Groceries,1426.6,3,San Francisco
2023-06-30 03:00:00,P23,Home Decor,1441.9,4,Miami
2023-06-30 04:00:00,P24,Electronics,1457.2,5,Houston
2023-06-30 05:00:00,P25,Clothing,1472.5,1,New York
2023-06-30 06:00:00,P26,Groceries,1487.8,2,Los Angeles
2023-06-30 07:00:00,P27,Home Decor,1503.1,3,San Francisco
2023-06-30 08:00:00,P28,Electronics,1518.4,4,Miami
2023-06-30 09:00:00,P29,Clothing,1533.7,5,Houston
2023-06-30 10:00:00,P30,Groceries,1399.0,1,New York
2023-06-30 11:00:00,P31,Home Decor,1414.3,2,Los Angeles
2023-06-30 12:00:00,P32,Electronics,1429.6,3,San Francisco
2023-06-30 13:00:00,P33,Clothing,1444.9,4,Miami
2023-06-30 14:00:00,P34,Groceries,1460.2,5,Houston
2023-06-30 15:00:00,P35,Home Decor,1475.5,1,New York
2023-06-30 16:00:00,P36,Electronics,1490.8,2,Los Angeles
2023-06-30 17:00:00,P37,Clothing,1506.1,3,San Francisco
2023-06-30 18:00:00,P38,Groceries,1521.4,4,Miami
2023-06-30 19:00:00,P39,Home Decor,1536.7,5,Houston
2023-06-30 20:00:00,P40,Electronics,1402.0,1,New York
2023-06-30 21:00:00,P41,Clothing,1417.3,2,Los Angeles
2023-06-30 22:00:00,P42,Groceries,1432.6,3,San Francisco
2023-06-30 23:00:00,P43,Home Decor,1447.9,4,Miami
2023-07-01 00:00:00,P44,Electronics,1463.2,5,Houston
2023-07-01 01:00:00,P45,Clothing,1478.5,1,New York
2023-07-01 02:00:00,P46,Groceries,1493.8,2,Los Angeles
2023-07-01 03:00:00,P47,Home Decor,1509.1,3,San Francisco
2023-07-01 04:00:00,P48,Electronics,1524.4,4,Miami
2023-07-01 05:00:00,P49,Clothing,1539.7,5,Houston
2023-07-01 06:00:00,P50,Groceries,1405.0,1,New York
2023-07-01 07:00:00,P51,Home Decor,1420.3,2,Los Angeles
2023-07-01 08:00:00,P52,Electronics,1435.6,3,San Francisco
2023-07-01 09:00:00,P53,Clothing,1450.9,4,Miami
2023-07-01 10:00:00,P54,Groceries,1466.2,5,Houston
2023-07-01 11:00:00,P55,Home Decor,1481.5,1,New York
2023-07-01 12:00:00,P56,Electronics,1496.8,2,Los Angeles
2023-07-01 13:00:00,P57,Clothing,1512.1,3,San Francisco
2023-07-01 14:00:00,P58,Groceries,1527.4,4,Miami
2023-07-01 15:00:00,P59,Home Decor,1542.7,5,Houston
2023-07-01 16:00:00,P60,Electronics,1408.0,1,New York
2023-07-01 17:00:00,P61,Clothing,1423.3,2,Los Angeles
2023-07-01 18:00:00,P62,Groceries,1438.6,3,San Francisco
2023-07-01 19:00:00,P63,Home Decor,1453.9,4,Miami
2023-07-01 20:00:00,P64,Electronics,1469.2,5,Houston
2023-07-01 21:00:00,P65,Clothing,1484.5,1,New York
2023-07-01 22:00:00,P66,Groceries,1499.8,2,Los Angeles
2023-07-01 23:00:00,P67,Home Decor,1515.1,3,San Francisco
2023-07-02 00:00:00,P68,Electronics,1530.4,4,Miami
2023-07-02 01:00:00,P69,Clothing,1545.7,5,Houston
2023-07-02 02:00:00,P70,Groceries,1411.0,1,New York
2023-07-02 03:00:00,P71,Home Decor,1426.3,2,Los Angeles
2023-07-02 04:00:00,P72,Electronics,1441.6,3,San Francisco
2023-07-02 05:00:00,P73,Clothing,1456.9,4,Miami
2023-07-02 06:00:00,P74,Groceries,1472.2,5,Houston
2023-07-02 07:00:00,P75,Home Decor,1487.5,1,New York
2023-07-02 08:00:00,P76,Electronics,1502.8,2,Los Angeles
2023-07-02 09:00:00,P77,Clothing,1518.1,3,San Francisco
2023-07-02 10:00:00,P78,Groceries,1533.4,4,Miami
2023-07-02 11:00:00,P79,Home Decor,1548.7,5,Houston
2023-07-02 12:00:00,P80,Electronics,1414.0,1,New York
2023-07-02 13:00:00,P81,Clothing,1429.3,2,Los Angeles
2023-07-02 14:00:00,P82,Groceries,1444.6,3,San Francisco
2023-07-02 15:00:00,P83,Home Decor,1459.9,4,Miami
2023-07-02 16:00:00,P84,Electronics,1475.2,5,Houston
2023-07-02 17:00:00,P85,Clothing,1490.5,1,New York
2023-07-02 18:00:00,P86,Groceries,1505.8,2,Los Angeles
2023-07-02 19:00:00,P87,Home Decor,1521.1,3,San Francisco
2023-07-02 20:00:00,P88,Electronics,1536.4,4,Miami
2023-07-02 21:00:00,P89,Clothing,1551.7,5,Houston
2023-07-02 22:00:00,P90,Groceries,1417.0,1,New York
2023-07-02 23:00:00,P91,Home Decor,1432.3,2,Los Angeles
2023-07-03 00:00:00,P92,Electronics,1447.6,3,San Francisco
2023-07-03 01:00:00,P93,Clothing,1462.9,4,Miami
2023-07-03 02:00:00,P94,Groceries,1478.2,5,Houston
2023-07-03 03:00:00,P95,Home Decor,1493.5,1,New York
2023-07-03 04:00:00,P96,Electronics,1508.8,2,Los Angeles
2023-07-03 05:00:00,P97,Clothing,1524.1,3,San Francisco
2023-07-03 06:00:00,P98,Groceries,1539.4,4,Miami
2023-07-03 07:00:00,P99,Home Decor,1554.7,5,Houston
2023-07-03 08:00:00,P0,Electronics,1420.0,1,New York
2023-07-03 09:00:00,P1,Clothing,1435.3,2,Los Angeles
2023-07-03 10:00:00,P2,Groceries,1450.6,3,San Francisco
2023-07-03 11:00:00,P3,Home Decor,1465.9,4,Miami
2023-07-03 12:00:00,P4,Electronics,1481.2,5,Houston
2023-07-03 13:00:00,P5,Clothing,1496.5,1,New York
2023-07-03 14:00:00,P6,Groceries,1511.8,2,Los Angeles
2023-07-03 15:00:00,P7,Home Decor,1527.1,3,San Francisco
2023-07-03 16:00:00,P8,Electronics,1542.4,4,Miami
2023-07-03 17:00:00,P9,Clothing,1557.7,5,Houston
2023-07-03 18:00:00,P10,Groceries,1423.0,1,New York
2023-07-03 19:00:00,P11,Home Decor,1438.3,2,Los Angeles
2023-07-03 20:00:00,P12,Electronics,1453.6,3,San Francisco
2023-07-03 21:00:00,P13,Clothing,1468.9,4,Miami
2023-07-03 22:00:00,P14,Groceries,1484.2,5,Houston
2023-07-03 23:00:00,P15,Home Decor,1499.5,1,New York
2023-07-04 00:00:00,P16,Electronics,1514.8,2,Los Angeles
2023-07-04 01:00:00,P17,Clothing,1530.1,3,San Francisco
2023-07-04 02:00:00,P18,Groceries,1545.4,4,Miami
2023-07-04 03:00:00,P19,Home Decor,1560.7,5,Houston
2023-07-04 04:00:00,P20,Electronics,1426.0,1,New York
2023-07-04 05:00:00,P21,Clothing,1441.3,2,Los Angeles
2023-07-04 06:00:00,P22,Groceries,1456.6,3,San Francisco
2023-07-04 07:00:00,P23,Home Decor,1471.9,4,Miami
2023-07-04 08:00:00,P24,Electronics,1487.2,5,Houston
2023-07-04 09:00:00,P25,Clothing,1502.5,1,New York
2023-07-04 10:00:00,P26,Groceries,1517.8,2,Los Angeles
2023-07-04 11:00:00,P27,Home Decor,1533.1,3,San Francisco
2023-07-04 12:00:00,P28,Electronics,1548.4,4,Miami
2023-07-04 13:00:00,P29,Clothing,1563.7,5,Houston
2023-07-04 14:00:00,P30,Groceries,1429.0,1,New York
2023-07-04 15:00:00,P31,Home Decor,1444.3,2,Los Angeles
2023-07-04 16:00:00,P32,Electronics,1459.6,3,San Francisco
2023-07-04 17:00:00,P33,Clothing,1474.9,4,Miami
2023-07-04 18:00:00,P34,Groceries,1490.2,5,Houston
2023-07-04 19:00:00,P35,Home Decor,1505.5,1,New York
2023-07-04 20:00:00,P36,Electronics,1520.8,2,Los Angeles
2023-07-04 21:00:00,P37,Clothing,1536.1,3,San Francisco
2023-07-04 22:00:00,P38,Groceries,1551.4,4,Miami
2023-07-04 23:00:00,P39,Home Decor,1566.7,5,Houston
2023-07-05 00:00:00,P40,Electronics,1432.0,1,New York
2023-07-05 01:00:00,P41,Clothing,1447.3,2,Los Angeles
2023-07-05 02:00:00,P42,Groceries,1462.6,3,San Francisco
2023-07-05 03:00:00,P43,Home Decor,1477.9,4,Miami
2023-07-05 04:00:00,P44,Electronics,1493.2,5,Houston
2023-07-05 05:00:00,P45,Clothing,1508.5,1,New York
2023-07-05 06:00:00,P46,Groceries,1523.8,2,Los Angeles
2023-07-05 07:00:00,P47,Home Decor,1539.1,3,San Francisco
2023-07-05 08:00:00,P48,Electronics,1554.4,4,Miami
2023-07-05 09:00:00,P49,Clothing,1569.7,5,Houston
2023-07-05 10:00:00,P50,Groceries,1435.0,1,New York
2023-07-05 11:00:00,P51,Home Decor,1450.3,2,Los Angeles
2023-07-05 12:00:00,P52,Electronics,1465.6,3,San Francisco
2023-07-05 13:00:00,P53,Clothing,1480.9,4,Miami
2023-07-05 14:00:00,P54,Groceries,1496.2,5,Houston
2023-07-05 15:00:00,P55,Home Decor,1511.5,1,New York
2023-07-05 16:00:00,P56,Electronics,1526.8,2,Los Angeles
2023-07-05 17:00:00,P57,Clothing,1542.1,3,San Francisco
2023-07-05 18:00:00,P58,Groceries,1557.4,4,Miami
2023-07-05 19:00:00,P59,Home Decor,1572.7,5,Houston
2023-07-05 20:00:00,P60,Electronics,1438.0,1,New York
2023-07-05 21:00:00,P61,Clothing,1453.3,2,Los Angeles
2023-07-05 22:00:00,P62,Groceries,1468.6,3,San Francisco
2023-07-05 23:00:00,P63,Home Decor,1483.9,4,Miami
2023-07-06 00:00:00,P64,Electronics,1499.2,5,Houston
2023-07-06 01:00:00,P65,Clothing,1514.5,1,New York
2023-07-06 02:00:00,P66,Groceries,1529.8,2,Los Angeles
2023-07-06 03:00:00,P67,Home Decor,1545.1,3,San Francisco
2023-07-06 04:00:00,P68,Electronics,1560.4,4,Miami
2023-07-06 05:00:00,P69,Clothing,1575.7,5,Houston
2023-07-06 06:00:00,P70,Groceries,1441.0,1,New York
2023-07-06 07:00:00,P71,Home Decor,1456.3,2,Los Angeles
2023-07-06 08:00:00,P72,Electronics,1471.6,3,San Francisco
2023-07-06 09:00:00,P73,Clothing,1486.9,4,Miami
2023-07-06 10:00:00,P74,Groceries,1502.2,5,Houston
2023-07-06 11:00:00,P75,Home Decor,1517.5,1,New York
2023-07-06 12:00:00,P76,Electronics,1532.8,2,Los Angeles
2023-07-06 13:00:00,P77,Clothing,1548.1,3,San Francisco
2023-07-06 14:00:00,P78,Groceries,1563.4,4,Miami
2023-07-06 15:00:00,P79,Home Decor,1578.7,5,Houston
2023-07-06 16:00:00,P80,Electronics,1444.0,1,New York
2023-07-06 17:00:00,P81,Clothing,1459.3,2,Los Angeles
2023-07-06 18:00:00,P82,Groceries,1474.6,3,San Francisco
2023-07-06 19:00:00,P83,Home Decor,1489.9,4,Miami
2023-07-06 20:00:00,P84,Electronics,1505.2,5,Houston
2023-07-06 21:00:00,P85,Clothing,1520.5,1,New York
2023-07-06 22:00:00,P86,Groceries,1535.8,2,Los Angeles
2023-07-06 23:00:00,P87,Home Decor,1551.1,3,San Francisco
2023-07-07 00:00:00,P88,Electronics,1566.4,4,Miami
2023-07-07 01:00:00,P89,Clothing,1581.7,5,Houston
2023-07-07 02:00:00,P90,Groceries,1447.0,1,New York
