order_id,customer_id,order_date,amount,order_status
1566,22,2025-03-01,62.60,pending
1567,745,2025-06-17,128.74,pending
1568,181,2025-01-20,98.87,pending
1569,20,2025-05-02,91.02,cancelled
1570,924,2025-05-23,184.18,cancelled
1571,557,2025-01-10,167.61,completed
1572,272,2025-02-08,27.17,completed
1573,139,2025-01-22,148.61,pending
1574,279,2025-04-19,143.99,pending
1575,434,2025-06-01,177.78,cancelled
1576,295,2025-06-28,84.71,completed
1577,249,2025-03-10,32.92,cancelled
1578,649,2025-01-17,164.12,cancelled
1579,376,2025-04-08,97.69,pending
1580,818,2025-06-10,36.06,completed
1581,952,2025-02-10,170.76,pending
1582,745,2025-03-11,170.31,completed
1583,490,2025-04-10,18.71,cancelled
1584,853,2025-02-09,41.46,completed
1585,6,2025-03-01,108.07,completed
1586,69,2025-05-09,105.68,pending
1587,602,2025-06-29,186.49,completed
1588,358,2025-02-04,184.02,cancelled
1589,545,2025-06-18,74.95,completed
1590,503,2025-05-19,183.58,pending
1591,265,2025-01-28,142.71,pending
1592,407,2025-03-29,92.97,completed
1593,217,2025-04-06,172.15,cancelled
1594,11,2025-03-04,105.30,cancelled
1595,168,2025-03-04,174.94,pending
1596,356,2025-05-07,77.87,pending
1597,243,2025-06-17,10.65,completed
1598,72,2025-04-15,127.68,pending
1599,474,2025-02-11,109.30,completed
1600,361,2025-05-03,118.61,cancelled
1601,388,2025-03-19,50.01,pending
1602,772,2025-01-16,47.27,cancelled
1603,751,2025-06-18,145.49,pending
1604,974,2025-02-12,48.38,completed
1605,745,2025-05-21,119.70,pending
1606,312,2025-03-14,39.13,completed
1607,150,2025-03-25,95.06,pending
1608,49,2025-04-05,57.75,pending
1609,296,2025-01-31,32.77,completed
1610,987,2025-05-29,168.16,completed
1611,160,2025-03-21,112.51,completed
1612,733,2025-04-22,177.48,pending
1613,412,2025-05-05,59.69,completed
1614,88,2025-01-14,49.63,completed
1615,517,2025-04-29,130.54,completed
1616,97,2025-01-13,103.11,pending
1617,25,2025-02-22,179.05,pending
1618,406,2025-02-05,93.55,pending
1619,610,2025-01-29,28.08,completed
1620,149,2025-04-16,22.53,cancelled
1621,352,2025-02-05,107.75,cancelled
1622,242,2025-03-28,17.90,pending
1623,697,2025-04-30,172.38,pending
1624,845,2025-05-26,29.17,completed
1625,42,2025-06-04,31.37,pending
1626,704,2025-02-27,143.62,cancelled
1627,330,2025-04-06,182.91,cancelled
1628,924,2025-06-13,126.68,completed
1629,516,2025-06-27,124.94,cancelled
1630,692,2025-03-26,24.78,cancelled
1631,793,2025-06-11,11.79,completed
1632,736,2025-04-14,46.20,pending
1633,631,2025-06-29,36.03,cancelled
1634,197,2025-04-26,118.94,completed
1635,702,2025-01-12,113.26,completed
1636,281,2025-04-01,29.29,pending
1637,737,2025-02-14,62.33,completed
1638,921,2025-04-26,170.51,pending
1639,943,2025-06-03,46.21,pending
1640,843,2025-04-25,163.25,completed
1641,341,2025-06-23,124.82,completed
1642,44,2025-04-08,94.37,cancelled
1643,540,2025-05-27,183.25,cancelled
1644,106,2025-06-24,58.80,cancelled
1645,370,2025-05-17,94.14,completed
1646,61,2025-03-30,85.55,cancelled
1647,786,2025-05-29,96.32,pending
1648,436,2025-06-30,82.46,cancelled
1649,51,2025-04-09,139.25,pending
1650,442,2025-01-26,23.98,cancelled
1651,680,2025-04-11,69.30,pending
1652,966,2025-04-22,27.15,completed
1653,366,2025-02-19,32.65,cancelled
1654,473,2025-01-20,176.11,completed
1655,135,2025-06-26,71.09,pending
1656,357,2025-04-25,72.55,completed
1657,967,2025-05-31,52.50,completed
1658,954,2025-03-28,49.62,pending
1659,473,2025-03-27,26.02,pending
1660,73,2025-06-09,137.89,completed
1661,107,2025-03-12,92.03,pending
1662,321,2025-04-16,136.97,cancelled
1663,796,2025-01-29,70.01,cancelled
1664,480,2025-06-09,173.79,cancelled
1665,783,2025-06-11,48.05,cancelled
1666,1,2025-04-20,157.85,cancelled
1667,712,2025-05-30,166.53,completed
1668,435,2025-05-16,83.37,pending
1669,264,2025-06-19,102.01,pending
1670,377,2025-01-06,31.68,completed
1671,349,2025-05-17,173.41,cancelled
1672,722,2025-03-28,73.70,completed
1673,97,2025-04-24,147.29,cancelled
1674,498,2025-01-17,185.11,completed
1675,933,2025-06-01,190.61,cancelled
1676,402,2025-01-03,136.26,pending
1677,470,2025-02-07,102.33,pending
1678,515,2025-05-20,63.91,cancelled
1679,27,2025-02-25,108.91,completed
1680,621,2025-05-18,73.85,pending
1681,189,2025-02-05,46.36,cancelled
1682,589,2025-02-27,96.95,completed
1683,56,2025-03-30,39.28,cancelled
1684,794,2025-06-18,182.62,pending
1685,796,2025-06-19,138.42,pending
1686,897,2025-06-24,50.05,completed
1687,287,2025-01-28,67.10,completed
1688,568,2025-05-24,89.24,pending
1689,26,2025-03-25,31.34,pending
1690,42,2025-03-30,115.21,completed
1691,570,2025-04-13,31.02,completed
1692,124,2025-06-15,129.88,pending
1693,358,2025-05-16,21.28,pending
1694,154,2025-04-18,35.47,cancelled
1695,748,2025-03-26,131.46,completed
1696,886,2025-05-21,30.93,completed
1697,125,2025-02-05,55.06,completed
1698,796,2025-02-26,151.39,cancelled
1699,422,2025-06-15,175.91,pending
1700,554,2025-01-05,133.72,pending
1701,740,2025-06-16,193.75,completed
1702,318,2025-04-15,53.60,completed
1703,553,2025-05-08,82.26,cancelled
1704,585,2025-05-06,21.71,cancelled
1705,843,2025-05-12,186.55,cancelled
1706,496,2025-02-24,104.22,cancelled
1707,456,2025-06-26,39.27,completed
1708,448,2025-03-18,45.02,completed
1709,781,2025-06-23,149.03,pending
1710,515,2025-05-05,141.67,pending
1711,268,2025-02-07,159.04,cancelled
1712,761,2025-02-25,72.20,completed
1713,584,2025-02-21,129.04,completed
1714,965,2025-06-05,59.13,completed
1715,606,2025-06-04,73.82,cancelled
1716,206,2025-04-23,76.66,completed
1717,168,2025-01-12,69.93,cancelled
1718,949,2025-04-17,44.41,completed
1719,257,2025-06-17,165.78,pending
1720,163,2025-02-04,108.36,pending
1721,176,2025-01-11,132.28,completed
1722,792,2025-02-23,66.57,pending
1723,540,2025-06-22,181.14,cancelled
1724,807,2025-03-19,190.05,cancelled
1725,50,2025-03-26,95.71,cancelled
1726,488,2025-02-19,158.58,pending
1727,780,2025-04-08,31.39,completed
1728,188,2025-01-11,76.17,cancelled
1729,573,2025-06-14,159.49,pending
1730,957,2025-01-14,11.19,pending
1731,824,2025-06-08,189.33,cancelled
1732,800,2025-03-16,48.21,completed
1733,638,2025-01-20,54.60,pending
1734,443,2025-02-05,78.92,pending
1735,94,2025-06-14,175.87,completed
1736,199,2025-04-06,93.99,pending
1737,179,2025-06-17,167.28,pending
1738,873,2025-01-13,25.39,pending
1739,718,2025-05-28,52.34,pending
1740,246,2025-04-03,186.20,completed
1741,257,2025-06-20,97.49,completed
1742,946,2025-04-14,47.54,cancelled
1743,274,2025-05-07,146.64,pending
1744,702,2025-04-18,25.58,pending
1745,27,2025-03-07,102.09,cancelled
1746,985,2025-04-27,197.22,pending
1747,648,2025-02-23,182.51,cancelled
1748,239,2025-03-29,167.30,pending
1749,753,2025-01-07,61.13,completed
1750,441,2025-01-19,99.94,pending
1751,20,2025-03-14,39.60,completed
1752,209,2025-01-04,160.01,cancelled
1753,898,2025-03-04,167.12,pending
1754,255,2025-05-14,165.48,completed
1755,329,2025-03-28,14.82,pending
1756,866,2025-02-16,70.93,pending
1757,678,2025-04-26,132.99,pending
1758,262,2025-01-28,198.74,completed
1759,613,2025-04-02,56.12,pending
1760,461,2025-02-19,43.61,pending
1761,358,2025-05-27,140.60,completed
1762,953,2025-01-03,189.66,pending
1763,847,2025-01-11,31.62,cancelled
1764,800,2025-02-15,35.21,pending
1765,2,2025-03-09,127.47,completed
1766,797,2025-04-13,22.96,cancelled
1767,834,2025-04-20,172.06,pending
1768,27,2025-01-26,199.67,pending
1769,408,2025-01-18,83.40,cancelled
1770,503,2025-04-10,98.62,completed
1771,796,2025-02-25,182.95,cancelled
1772,908,2025-04-20,78.75,pending
1773,651,2025-03-01,192.39,pending
1774,437,2025-03-14,99.23,pending
1775,211,2025-01-04,191.38,completed
1776,173,2025-01-09,169.58,completed
1777,732,2025-06-22,197.34,completed
1778,25,2025-02-16,45.33,cancelled
1779,526,2025-01-29,87.15,completed
1780,791,2025-06-02,175.90,pending
1781,140,2025-06-20,11.15,pending
1782,739,2025-06-28,80.85,cancelled
1783,472,2025-01-05,121.99,pending
1784,629,2025-03-12,119.07,pending
1785,655,2025-04-20,55.64,cancelled
1786,743,2025-02-09,149.02,pending
1787,812,2025-04-29,82.99,cancelled
1788,995,2025-04-05,68.67,cancelled
1789,397,2025-02-22,143.95,completed
1790,457,2025-04-14,134.21,pending
1791,285,2025-03-01,149.12,pending
1792,498,2025-01-13,11.84,completed
1793,747,2025-02-09,44.15,pending
1794,693,2025-01-05,171.98,completed
1795,581,2025-04-14,72.02,pending
1796,54,2025-04-22,113.55,completed
1797,840,2025-05-02,67.36,cancelled
1798,197,2025-02-18,158.00,completed
1799,744,2025-03-24,133.23,cancelled
1800,976,2025-06-06,32.34,completed
1801,415,2025-02-26,50.66,cancelled
1802,372,2025-03-27,154.13,completed
1803,226,2025-02-17,131.36,completed
1804,887,2025-04-17,116.07,pending
1805,458,2025-06-06,159.21,cancelled
1806,168,2025-01-27,183.63,completed
1807,502,2025-01-06,94.83,pending
1808,774,2025-04-20,97.06,pending
1809,252,2025-06-23,30.40,cancelled
1810,109,2025-06-20,68.95,pending
1811,653,2025-02-13,37.66,cancelled
1812,650,2025-05-15,27.85,pending
1813,608,2025-01-30,64.39,pending
1814,389,2025-03-08,167.01,pending
1815,789,2025-05-30,138.55,cancelled
1816,236,2025-01-28,123.66,pending
1817,711,2025-04-13,175.50,pending
1818,884,2025-02-17,28.61,completed
1819,172,2025-01-10,142.23,completed
1820,896,2025-05-01,116.71,pending
1821,898,2025-04-27,178.13,cancelled
1822,605,2025-02-10,86.41,cancelled
1823,845,2025-01-17,191.41,pending
1824,437,2025-02-21,132.51,cancelled
1825,622,2025-02-26,49.12,completed
1826,614,2025-05-21,116.86,pending
1827,427,2025-02-19,162.24,cancelled
1828,628,2025-02-06,124.64,completed
1829,563,2025-04-10,197.97,completed
1830,132,2025-01-20,144.70,completed
1831,54,2025-04-13,113.15,cancelled
1832,218,2025-04-30,125.34,completed
1833,550,2025-05-15,177.92,pending
1834,56,2025-02-09,141.51,pending
1835,808,2025-04-18,121.45,cancelled
1836,611,2025-06-22,127.66,cancelled
1837,888,2025-06-18,39.95,completed
1838,715,2025-03-31,37.16,completed
1839,939,2025-02-23,139.43,completed
1840,660,2025-04-27,54.26,pending
1841,328,2025-04-18,57.60,completed
1842,264,2025-05-19,140.54,cancelled
1843,703,2025-03-24,25.83,completed
1844,82,2025-01-31,68.52,completed
1845,422,2025-03-09,72.68,completed
1846,250,2025-06-05,107.79,pending
1847,406,2025-02-02,11.09,cancelled
1848,664,2025-05-05,48.22,cancelled
1849,351,2025-04-05,109.30,completed
1850,230,2025-03-23,106.38,completed
1851,797,2025-02-27,114.09,cancelled
1852,985,2025-03-08,110.98,cancelled
1853,247,2025-01-05,46.56,cancelled
1854,407,2025-04-30,60.95,cancelled
1855,104,2025-04-10,38.10,pending
1856,555,2025-05-02,125.27,cancelled
1857,886,2025-04-06,108.51,pending
1858,790,2025-03-15,111.06,pending
1859,545,2025-05-09,14.71,completed
1860,620,2025-04-15,184.90,completed
1861,58,2025-04-29,133.94,pending
1862,449,2025-03-04,188.36,cancelled
1863,931,2025-02-21,135.77,pending
1864,188,2025-06-08,80.18,cancelled
1865,649,2025-04-17,81.04,cancelled
1866,122,2025-03-18,66.69,pending
1867,960,2025-01-26,68.79,pending
1868,875,2025-04-19,84.31,cancelled
1869,916,2025-03-07,113.71,pending
1870,149,2025-06-17,48.56,cancelled
1871,67,2025-04-29,155.80,pending
1872,397,2025-02-28,167.41,cancelled
1873,457,2025-06-30,48.55,completed
1874,263,2025-04-14,43.38,cancelled
1875,86,2025-02-22,126.39,pending
1876,915,2025-02-08,143.99,pending
1877,522,2025-01-05,146.71,cancelled
1878,961,2025-03-05,140.67,cancelled
1879,500,2025-04-12,105.58,pending
1880,899,2025-03-13,158.81,cancelled
1881,51,2025-04-16,69.49,cancelled
1882,591,2025-02-10,48.94,cancelled
1883,559,2025-02-02,95.66,cancelled
1884,703,2025-05-08,191.92,cancelled
1885,805,2025-04-25,174.91,cancelled
1886,354,2025-06-17,28.86,cancelled
1887,890,2025-01-10,172.49,cancelled
1888,802,2025-01-15,116.13,pending
1889,515,2025-06-15,106.87,pending
1890,304,2025-04-22,39.52,cancelled
1891,98,2025-05-03,46.48,completed
1892,863,2025-02-13,113.22,completed
1893,492,2025-03-14,138.35,cancelled
1894,936,2025-06-25,61.86,pending
1895,430,2025-06-07,93.14,cancelled
1896,891,2025-01-14,145.44,completed
1897,46,2025-02-28,54.77,completed
1898,316,2025-04-21,164.35,pending
1899,68,2025-05-21,123.61,pending
1900,515,2025-01-03,188.04,pending
1901,302,2025-02-12,132.12,completed
1902,289,2025-01-29,94.56,completed
1903,142,2025-03-15,192.13,completed
1904,529,2025-05-28,93.53,completed
1905,706,2025-04-01,179.35,cancelled
1906,322,2025-01-06,86.98,pending
1907,706,2025-05-10,59.63,completed
1908,545,2025-05-16,155.20,pending
1909,166,2025-02-10,12.57,cancelled
1910,328,2025-04-10,75.10,completed
1911,835,2025-06-26,148.66,completed
1912,711,2025-06-20,18.39,completed
1913,617,2025-05-17,84.53,pending
1914,948,2025-06-13,87.86,pending
1915,485,2025-03-30,181.16,completed
1916,49,2025-04-30,65.12,completed
1917,106,2025-05-08,70.44,completed
1918,591,2025-05-23,133.57,pending
1919,885,2025-02-14,31.25,cancelled
1920,676,2025-02-09,12.19,cancelled
1921,722,2025-02-22,47.79,pending
1922,69,2025-04-28,161.90,completed
1923,598,2025-04-23,31.02,pending
1924,738,2025-02-04,182.46,cancelled
1925,284,2025-03-20,34.90,completed
1926,720,2025-02-01,144.58,cancelled
1927,984,2025-05-20,30.45,pending
1928,362,2025-03-20,130.46,completed
1929,898,2025-01-19,163.93,cancelled
1930,182,2025-01-12,169.97,cancelled
1931,229,2025-03-23,26.60,cancelled
1932,470,2025-02-01,14.89,pending
1933,84,2025-06-06,31.02,pending
1934,935,2025-03-11,22.96,cancelled
1935,729,2025-03-06,52.76,cancelled
1936,322,2025-03-08,26.91,pending
1937,517,2025-02-16,141.28,pending
1938,334,2025-01-01,189.88,completed
1939,692,2025-06-10,183.38,pending
1940,546,2025-01-28,44.10,cancelled
1941,246,2025-02-18,137.96,completed
1942,39,2025-01-29,111.20,completed
1943,612,2025-01-29,11.39,cancelled
1944,969,2025-02-19,91.98,cancelled
1945,640,2025-03-19,107.08,completed
1946,667,2025-02-18,41.07,pending
1947,105,2025-06-09,97.18,cancelled
1948,868,2025-04-14,142.73,cancelled
1949,410,2025-05-15,115.52,pending
1950,700,2025-05-21,20.08,cancelled
1951,38,2025-01-13,152.95,pending
1952,574,2025-01-23,120.73,cancelled
1953,553,2025-02-24,101.98,completed
1954,246,2025-04-26,178.04,pending
1955,500,2025-03-13,68.43,completed
1956,489,2025-03-19,110.61,completed
1957,968,2025-06-04,38.33,cancelled
1958,865,2025-05-20,114.10,completed
1959,649,2025-01-06,30.56,cancelled
1960,850,2025-05-12,178.16,pending
1961,839,2025-03-22,44.94,cancelled
1962,31,2025-02-20,102.75,completed
1963,944,2025-06-12,175.53,cancelled
1964,994,2025-05-18,53.81,pending
1965,387,2025-01-27,101.09,completed
1966,995,2025-01-17,168.83,pending
1967,388,2025-02-11,27.78,completed
1968,37,2025-02-11,178.99,cancelled
1969,8,2025-05-22,188.26,cancelled
1970,750,2025-04-08,142.77,completed
1971,366,2025-02-17,48.63,completed
1972,766,2025-02-27,191.61,completed
1973,473,2025-04-01,10.47,completed
1974,957,2025-05-27,43.78,pending
1975,135,2025-01-17,120.13,pending
1976,960,2025-02-07,92.93,cancelled
1977,838,2025-03-30,19.64,pending
1978,291,2025-05-31,100.66,cancelled
1979,197,2025-04-07,126.68,completed
1980,729,2025-03-06,195.70,completed
1981,198,2025-05-21,118.25,cancelled
1982,336,2025-05-10,106.18,completed
1983,507,2025-03-13,96.70,completed
1984,602,2025-01-02,69.07,cancelled
1985,871,2025-06-02,160.40,pending
1986,634,2025-01-18,41.91,pending
1987,854,2025-02-04,38.52,pending
1988,484,2025-05-28,102.20,cancelled
1989,637,2025-04-06,168.25,completed
1990,197,2025-02-13,121.27,pending
1991,877,2025-06-11,17.43,cancelled
1992,554,2025-01-24,190.93,completed
1993,167,2025-03-10,144.04,cancelled
1994,842,2025-04-03,152.59,completed
1995,312,2025-01-01,175.93,pending
1996,636,2025-01-14,105.38,completed
1997,168,2025-01-10,178.05,pending
1998,562,2025-03-21,155.26,cancelled
1999,456,2025-03-30,34.54,cancelled
2000,121,2025-04-02,27.29,completed
2001,542,2025-06-03,149.29,pending
2002,887,2025-04-01,111.69,cancelled
2003,271,2025-03-04,70.95,completed
2004,190,2025-04-20,34.71,pending
2005,589,2025-01-10,59.82,pending
2006,542,2025-06-24,148.67,completed
2007,705,2025-03-27,97.66,completed
2008,803,2025-05-12,22.60,cancelled
2009,451,2025-03-14,177.02,cancelled
2010,56,2025-01-18,40.76,pending
2011,859,2025-06-15,114.39,pending
2012,670,2025-03-24,13.39,completed
2013,836,2025-05-07,11.57,completed
2014,346,2025-05-14,86.53,cancelled
2015,918,2025-04-21,47.33,pending
2016,255,2025-02-19,199.43,cancelled
2017,67,2025-02-06,95.07,cancelled
2018,422,2025-01-24,56.59,completed
2019,465,2025-03-05,172.03,pending
2020,87,2025-02-15,123.95,pending
2021,65,2025-06-24,29.21,completed
2022,457,2025-02-21,167.95,pending
2023,542,2025-02-03,78.20,cancelled
2024,286,2025-03-14,148.92,cancelled
2025,50,2025-05-17,159.11,pending
2026,723,2025-02-23,155.79,completed
2027,632,2025-01-20,152.67,pending
2028,740,2025-04-17,165.98,pending
2029,902,2025-05-17,16.95,completed
2030,476,2025-05-05,118.01,pending
2031,121,2025-05-11,137.78,completed
2032,352,2025-06-11,106.48,cancelled
2033,78,2025-05-22,81.71,completed
2034,16,2025-05-26,158.78,completed
2035,853,2025-03-04,151.45,completed
2036,574,2025-06-27,154.02,pending
2037,600,2025-02-20,36.42,pending
2038,915,2025-05-04,54.98,completed
2039,343,2025-05-06,36.65,pending
2040,228,2025-05-01,137.70,completed
2041,425,2025-06-30,69.17,cancelled
2042,633,2025-03-14,99.84,completed
2043,339,2025-04-11,173.34,pending
2044,961,2025-02-11,79.12,cancelled
2045,172,2025-06-17,181.65,pending
2046,955,2025-03-20,88.48,pending
2047,462,2025-06-28,111.47,cancelled
2048,845,2025-01-12,26.24,pending
2049,360,2025-06-10,76.77,cancelled
2050,381,2025-01-06,136.21,cancelled
2051,581,2025-03-03,119.47,cancelled
2052,448,2025-04-29,129.21,completed
2053,845,2025-05-25,188.23,cancelled
2054,251,2025-03-24,73.90,cancelled
2055,479,2025-04-04,50.72,cancelled
2056,749,2025-02-14,80.10,completed
2057,524,2025-01-25,106.46,pending
2058,632,2025-03-08,113.80,pending
2059,290,2025-05-13,184.70,completed
2060,97,2025-02-19,140.05,pending
2061,562,2025-03-24,114.68,completed
2062,111,2025-05-31,109.81,cancelled
2063,255,2025-01-15,72.73,pending
2064,129,2025-01-26,104.36,pending
2065,792,2025-01-18,81.67,cancelled
2066,713,2025-04-01,160.40,pending
2067,975,2025-01-24,59.45,completed
2068,513,2025-06-10,55.58,cancelled
2069,188,2025-01-30,111.33,pending
2070,925,2025-05-12,44.73,cancelled
2071,399,2025-03-13,100.01,completed
2072,73,2025-01-13,143.78,cancelled
2073,867,2025-05-06,49.78,completed
2074,226,2025-01-04,103.95,completed
2075,75,2025-05-11,199.28,pending
2076,724,2025-04-03,167.72,completed
2077,43,2025-06-03,125.54,cancelled
2078,695,2025-04-15,156.10,pending
2079,243,2025-02-13,50.63,completed
2080,125,2025-02-11,113.95,cancelled
2081,691,2025-03-21,147.75,cancelled
2082,724,2025-02-19,101.40,cancelled
2083,728,2025-03-07,146.25,completed
2084,816,2025-06-10,38.02,pending
2085,191,2025-04-30,108.40,completed
2086,313,2025-01-12,163.11,completed
2087,6,2025-01-26,55.73,completed
2088,206,2025-03-05,65.53,completed
2089,724,2025-06-04,66.28,cancelled
2090,141,2025-02-06,54.72,pending
2091,335,2025-05-25,192.16,pending
2092,681,2025-04-08,61.26,pending
2093,774,2025-06-29,29.50,completed
2094,603,2025-03-01,118.71,cancelled
2095,637,2025-02-16,30.80,completed
2096,450,2025-04-23,15.75,completed
2097,601,2025-06-14,49.10,pending
2098,725,2025-05-02,85.24,completed
2099,742,2025-03-24,197.07,pending
2100,335,2025-03-29,87.01,pending
